Node,SIR
0,15.229
1,1.5
2,1.487
3,1.901
4,1.27
5,1.586
6,1.214
7,6.258
8,1.182
9,2.871
10,1.73
11,1.07
12,1.305
13,2.096
14,1.327
15,1.078
16,1.561
17,1.327
18,1.075
19,1.371
20,1.505
21,4.743
22,1.538
23,1.385
24,1.419
25,2.851
26,2.972
27,1.161
28,1.257
29,1.696
30,1.573
31,2.013
32,1.41
33,1.065
34,1.481
35,1.108
36,1.261
37,1.096
38,1.505
39,1.899
40,3.638
41,1.773
42,1.065
43,1.328
44,1.196
45,1.385
46,1.172
47,1.125
48,1.875
49,1.405
50,1.425
51,1.251
52,1.144
53,1.955
54,1.193
55,2.382
56,6.564
57,1.896
58,6.746
59,1.502
60,1.255
61,1.627
62,1.882
63,1.28
64,1.433
65,1.793
66,1.823
67,7.134
68,1.293
69,1.373
70,1.112
71,1.083
72,2.146
73,1.54
74,1.091
75,2.384
76,1.166
77,1.155
78,1.195
79,1.465
80,2.336
81,1.383
82,1.874
83,1.211
84,1.305
85,1.956
86,1.119
87,3.007
88,1.804
89,1.391
90,1.499
91,1.197
92,1.853
93,1.413
94,1.38
95,1.194
96,1.264
97,1.151
98,2.896
99,1.234
100,1.209
101,1.429
102,1.152
103,3.162
104,1.984
105,1.388
106,1.477
107,212.081
108,1.295
109,3.058
110,1.114
111,1.301
112,1.079
113,2.266
114,1.078
115,1.648
116,1.467
117,1.259
118,2.031
119,3.488
120,3.557
121,1.687
122,4.423
123,1.578
124,1.748
125,1.828
126,1.491
127,1.378
128,2.965
129,1.683
130,1.693
131,1.155
132,1.516
133,1.931
134,1.897
135,1.239
136,129.36
137,1.38
138,1.106
139,1.607
140,1.307
141,2.101
142,3.313
143,1.312
144,1.342
145,1.133
146,3.003
147,1.123
148,1.636
149,1.37
150,1.772
151,1.194
152,1.482
153,1.843
154,1.117
155,1.119
156,3.752
157,1.652
158,2.353
159,1.364
160,1.112
161,1.938
162,1.641
163,1.836
164,1.117
165,1.642
166,1.168
167,1.185
168,1.483
169,4.445
170,3.659
171,5.485
172,2.485
173,1.858
