Node,SIR
0,12.725
1,2.123
2,1.344
3,1.53
4,1.308
5,2.29
6,1.14
7,4.467
8,1.578
9,3.074
10,1.833
11,1.323
12,1.105
13,2.315
14,1.341
15,1.05
16,1.531
17,1.309
18,1.299
19,1.372
20,1.347
21,6.848
22,2.4
23,1.529
24,1.387
25,3.548
26,3.778
27,1.193
28,1.323
29,1.444
30,1.689
31,2.394
32,1.703
33,1.126
34,1.867
35,1.111
36,1.277
37,1.138
38,1.402
39,2.092
40,3.117
41,1.49
42,1.12
43,1.43
44,1.814
45,1.463
46,1.154
47,1.09
48,2.061
49,1.187
50,1.933
51,1.31
52,1.477
53,2.834
54,1.254
55,2.269
56,7.912
57,1.902
58,11.501
59,1.852
60,1.823
61,1.149
62,3.456
63,1.289
64,1.275
65,1.51
66,2.851
67,5.446
68,1.298
69,1.678
70,1.148
71,1.378
72,2.303
73,1.27
74,1.566
75,2.092
76,1.178
77,1.766
78,1.288
79,1.426
80,1.604
81,1.202
82,2.309
83,1.197
84,1.437
85,1.934
86,1.172
87,5.845
88,2.007
89,1.239
90,1.116
91,1.52
92,1.832
93,1.557
94,1.579
95,1.21
96,1.296
97,1.134
98,3.038
99,1.527
100,1.29
101,1.851
102,1.206
103,5.079
104,2.734
105,1.467
106,1.517
107,262.115
108,1.373
109,2.546
110,1.146
111,1.293
112,1.926
113,3.042
114,1.088
115,1.421
116,1.445
117,1.31
118,2.706
119,4.638
120,4.009
121,1.467
122,4.578
123,3.913
124,1.146
125,3.411
126,1.197
127,1.794
128,2.321
129,1.515
130,1.786
131,1.172
132,1.519
133,2.187
134,1.689
135,1.242
136,170.136
137,1.398
138,1.708
139,1.275
140,1.432
141,2.843
142,3.017
143,1.275
144,1.323
145,1.34
146,4.663
147,1.182
148,1.942
149,1.303
150,1.31
151,1.152
152,1.707
153,1.179
154,1.066
155,1.092
156,3.366
157,1.151
158,2.936
159,1.431
160,1.608
161,2.175
162,1.443
163,1.186
164,1.521
165,1.582
166,1.243
167,1.781
168,1.351
169,5.239
170,3.277
171,4.969
172,2.38
173,2.309
174,1.182
175,1.448
176,1.909
177,1.402
178,1.643
179,1.075
180,1.516
181,1.26
182,1.143
183,1.118
184,1.475
185,3.654
186,3.078
187,1.417
188,3.564
189,1.554
190,1.166
191,1.145
192,1.467
193,1.655
194,1.501
195,1.807
196,1.921
197,1.455
198,2.615
199,3.38
200,4.147
201,1.129
202,1.112
203,4.493
204,2.365
205,1.762
206,1.679
207,1.179
208,1.375
209,1.118
210,1.158
211,2.865
212,1.721
213,6.392
214,1.394
215,1.099
216,1.109
217,1.707
218,1.178
219,1.158
220,1.198
221,1.97
222,2.247
223,3.422
224,2.67
225,1.275
226,1.738
227,1.31
228,1.196
229,1.472
230,1.199
231,2.387
232,3.214
233,1.174
234,1.512
235,1.18
236,3.202
237,1.47
238,2.174
239,3.658
240,1.149
241,1.394
242,1.866
243,1.259
244,1.09
245,1.223
246,3.568
247,1.493
248,2.208
249,1.641
250,1.708
251,1.406
252,3.167
253,1.166
254,1.434
255,1.162
256,1.108
257,1.934
258,1.459
259,1.251
260,2.078
261,3.234
262,1.117
263,1.23
264,1.192
265,2.39
266,1.525
267,1.138
268,1.408
269,1.464
270,1.544
271,3.876
272,3.387
273,1.432
274,1.882
275,1.287
276,2.045
277,4.295
278,1.265
279,1.654
280,3.414
281,2.001
282,1.098
283,1.221
284,1.547
285,5.732
286,1.341
287,1.116
288,1.822
289,1.133
290,1.586
291,2.641
292,1.1
293,1.12
294,1.222
295,1.387
296,1.732
297,2.266
298,1.436
299,2.351
300,1.261
301,1.635
302,2.094
303,2.427
304,5.781
305,1.411
306,1.764
307,1.145
308,5.33
309,1.315
310,1.353
311,1.506
312,1.632
313,3.345
314,1.409
315,9.352
316,1.133
317,1.256
318,1.481
319,1.241
320,1.522
321,1.115
322,6.994
323,3.655
324,6.453
325,2.417
326,1.372
327,1.23
328,1.628
329,1.85
330,1.497
331,1.932
332,2.679
333,1.216
334,1.97
335,1.106
336,1.181
337,1.245
338,1.299
339,4.997
340,1.565
341,1.784
342,2.604
343,1.48
344,1.728
345,2.286
346,1.616
347,1.275
348,23.79
414,23.609
428,33.429
1684,42.955
1912,331.462
2814,1.742
2838,1.557
2885,1.655
3003,1.596
3173,3.286
3290,2.066
353,31.838
363,24.84
366,25.181
376,30.484
389,10.135
420,14.754
475,25.947
483,55.769
484,51.673
517,27.519
526,86.621
538,23.915
563,21.119
566,30.159
580,27.307
596,19.635
601,9.119
606,33.273
629,4.855
637,41.204
641,27.309
649,6.609
651,25.241
896,39.184
897,110.423
898,12.088
899,3.538
900,8.031
901,11.526
902,18.225
903,8.913
904,4.166
905,10.033
906,142.752
907,22.074
908,8.477
909,5.927
910,5.722
911,4.847
912,6.828
913,39.797
914,9.914
915,15.502
916,210.037
917,38.709
918,3.925
919,14.007
920,20.498
921,174.254
922,53.843
923,6.07
924,15.325
925,216.463
926,50.602
927,134.234
928,4.187
929,5.033
930,19.732
931,6.234
932,120.18
933,12.709
934,160.286
935,7.28
936,16.627
937,6.237
938,8.485
939,7.027
940,8.559
941,22.021
942,25.767
943,6.056
944,10.44
945,4.529
946,208.675
947,182.323
948,21.354
949,10.012
950,5.026
951,15.035
952,149.284
953,166.395
954,24.812
955,4.972
956,4.903
957,24.185
958,5.232
959,93.468
960,158.543
961,10.173
962,9.686
963,9.23
964,10.493
965,6.17
966,185.86
967,163.047
968,31.999
969,20.158
970,4.634
971,16.66
972,47.357
973,18.195
974,8.019
975,21.955
976,10.094
977,7.572
978,166.269
979,5.024
980,186.95
981,20.223
982,125.845
983,114.603
984,20.545
985,3.308
986,5.275
987,6.811
988,19.133
989,20.794
990,9.093
991,21.375
992,6.483
993,218.773
994,19.636
995,106.883
996,6.556
997,161.214
998,16.144
999,148.324
1000,5.322
1001,24.659
1002,3.275
1003,152.316
1004,192.104
1005,7.12
1006,201.385
1007,10.295
1008,5.629
1009,20.612
1010,9.151
1011,9.395
1012,24.702
1013,10.805
1014,38.288
1015,17.304
1016,4.274
1017,204.237
1018,25.076
1019,25.05
1020,26.753
1021,29.449
1022,9.133
1023,5.849
1024,147.014
1025,16.189
1026,142.405
1027,3.339
1028,130.866
1029,124.631
1030,7.18
1031,4.12
1032,33.313
1033,7.455
1034,4.4
1035,10.799
1036,24.278
1037,12.889
1038,6.027
1039,63.411
1040,124.215
1041,12.663
1042,9.145
1043,8.413
1044,15.204
1045,6.292
1046,4.27
1047,129.922
1048,167.899
1049,138.165
1050,8.52
1051,18.335
1052,21.101
1053,7.702
1054,101.398
1055,11.76
1056,111.189
1057,7.878
1058,8.47
1059,214.654
1060,27.026
1061,7.323
1062,11.357
1063,40.853
1064,6.721
1065,5.599
1066,27.809
1067,27.4
1068,91.156
1069,50.434
1070,21.918
1071,3.5
1072,10.06
1073,9.909
1074,115.91
1075,137.332
1076,205.26
1077,18.268
1078,224.825
1079,182.677
1080,23.852
1081,16.458
1082,24.67
1083,168.334
1084,30.54
1085,11.885
1086,212.835
1087,5.873
1088,5.874
1089,6.877
1090,5.13
1091,45.538
1092,104.993
1093,5.969
1094,4.109
1095,13.391
1096,6.257
1097,9.258
1098,6.682
1099,16.762
1100,20.606
1101,185.42
1102,21.734
1103,4.471
1104,36.631
1105,4.721
1106,8.81
1107,200.79
1108,18.629
1109,8.41
1110,122.419
1111,3.354
1112,96.826
1113,17.877
1114,15.321
1115,17.165
1116,61.129
1117,189.541
1118,6.584
1119,4.526
1120,20.926
1121,10.287
1122,17.721
1123,112.821
1124,181.001
1125,183.197
1126,225.984
1127,5.84
1128,167.102
1129,25.654
1130,119.838
1131,7.559
1132,208.87
1133,11.508
1134,5.464
1135,127.825
1136,10.933
1137,7.664
1138,7.328
1139,7.046
1140,5.964
1141,6.327
1142,13.951
1143,16.95
1144,8.071
1145,4.85
1146,217.416
1147,6.348
1148,23.525
1149,171.549
1150,11.838
1151,10.724
1152,15.427
1153,197.057
1154,5.894
1155,25.305
1156,167.694
1157,6.127
1158,30.857
1159,20.424
1160,138.193
1161,13.552
1162,5.092
1163,174.655
1164,60.144
1165,17.291
1166,22.23
1167,8.548
1168,6.837
1169,5.625
1170,16.932
1171,22.853
1172,175.151
1173,162.953
1174,4.641
1175,191.712
1176,2.769
1177,5.471
1178,8.119
1179,18.857
1180,93.109
1181,161.897
1182,120.495
1183,13.703
1184,205.242
1185,213.897
1186,7.919
1187,9.022
1188,8.732
1189,11.836
1190,16.13
1191,173.44
1192,33.463
1193,8.339
1194,7.334
1195,99.818
1196,53.412
1197,13.494
1198,150.463
1199,234.929
1200,3.137
1201,108.55
1202,4.869
1203,7.548
1204,44.863
1205,162.624
1206,2.937
1207,131.594
1208,4.927
1209,132.881
1210,16.676
1211,212.712
1212,10.632
1213,10.159
1214,170.101
1215,22.071
1216,6.472
1217,23.33
1218,4.675
1219,115.105
1220,16.033
1221,27.676
1222,196.988
1223,14.114
1224,4.218
1225,11.71
1226,12.412
1227,29.782
1228,9.815
1229,16.912
1230,192.027
1231,26.965
1232,7.028
1233,4.807
1234,5.382
1235,39.785
1236,12.175
1237,39.465
1238,196.049
1239,19.773
1240,3.949
1241,8.398
1242,156.349
1243,177.097
1244,6.47
1245,23.31
1246,13.528
1247,14.997
1248,5.522
1249,6.675
1250,198.479
1251,6.626
1252,5.526
1253,4.9
1254,4.391
1255,178.324
1256,189.485
1257,23.234
1258,23.226
1259,10.253
1260,11.615
1261,25.505
1262,9.903
1263,6.606
1264,6.194
1265,60.944
1266,8.112
1267,191.846
1268,9.781
1269,185.192
1270,4.501
1271,163.405
1272,146.94
1273,25.713
1274,12.072
1275,16.133
1276,8.778
1277,40.284
1278,74.426
1279,16.535
1280,138.584
1281,16.578
1282,23.935
1283,27.579
1284,26.744
1285,100.875
1286,17.608
1287,134.859
1288,163.834
1289,154.775
1290,137.921
1291,183.274
1292,23.959
1293,97.628
1294,13.676
1295,4.926
1296,9.698
1297,4.421
1298,27.506
1299,10.415
1300,16.555
1301,6.183
1302,175.15
1303,21.732
1304,9.725
1305,161.213
1306,10.142
1307,10.5
1308,5.574
1309,20.607
1310,10.719
1311,7.529
1312,152.378
1313,17.495
1314,6.912
1315,18.712
1316,16.922
1317,10.81
1318,16.903
1319,7.808
1320,21.761
1321,30.817
1322,32.028
1323,143.306
1324,20.917
1325,6.401
1326,5.681
1327,61.78
1328,7.792
1329,198.266
1330,192.676
1331,202.528
1332,16.447
1333,6.248
1334,137.263
1335,200.102
1336,117.413
1337,24.064
1338,17.778
1339,153.571
1340,128.146
1341,183.735
1342,11.174
1343,18.553
1344,156.43
1345,36.957
1346,6.745
1347,32.294
1348,9.757
1349,13.84
1350,20.683
1351,144.716
1352,234.625
1353,6.723
1354,6.681
1355,9.885
1356,7.277
1357,18.365
1358,29.601
1359,150.617
1360,6.042
1361,188.591
1362,6.676
1363,5.582
1364,11.729
1365,95.351
1366,20.883
1367,214.346
1368,3.236
1369,73.595
1370,174.317
1371,12.522
1372,5.018
1373,28.308
1374,18.825
1375,141.567
1376,212.695
1377,217.642
1378,8.155
1379,23.701
1380,152.715
1381,14.671
1382,19.206
1383,7.508
1384,7.812
1385,9.788
1386,4.107
1387,4.533
1388,148.547
1389,99.736
1390,229.493
1391,225.168
1392,17.789
1393,96.767
1394,4.395
1395,7.982
1396,23.84
1397,13.324
1398,86.458
1399,217.665
