Node,SIR
24325,216.506
24394,961.721
40517,972.774
58507,311.514
3737,877.12
3905,112.063
7237,242.098
12715,686.892
13648,994.59
13659,515.033
13664,357.432
14304,394.474
14823,764.827
17370,883.648
18956,959.387
19615,1003.245
19660,886.485
21669,943.135
23106,507.951
24832,300.057
26021,721.061
26363,257.658
28240,712.686
35376,145.299
35424,913.171
36383,578.034
36860,989.546
37616,578.908
37932,778.216
39984,492.476
41687,899.995
44934,950.475
48192,952.742
51464,594.877
55079,609.232
59077,995.792
59471,934.24
59870,342.057
61742,998.657
61796,658.449
62227,962.059
65346,106.82
66689,711.044
67851,275.841
24897,92.323
30545,351.146
42653,441.455
1182,85.3
3175,409.799
5379,796.407
33426,481.899
34071,855.156
36192,188.479
39688,384.319
63113,1003.64
65086,765.306
66829,88.729
68041,469.746
554,952.462
3088,816.503
4503,626.312
4521,690.093
6142,925.452
9117,388.131
11180,823.216
12981,723.963
13769,326.056
20394,942.849
21477,582.571
22916,502.136
24295,876.18
28268,307.291
33726,261.337
40894,943.865
44594,296.194
45385,946.519
46139,903.584
49541,881.106
50970,372.834
53159,537.381
55835,928.062
56948,694.725
57628,210.16
60251,470.711
60797,698.485
67012,631.866
1441,760.727
3306,816.193
15089,197.653
22990,261.252
25318,173.961
25406,64.759
25750,322.043
25902,372.983
28406,375.235
28440,56.005
29941,78.775
33454,805.911
39659,686.878
40187,216.373
42018,238.666
59205,234.325
1444,80.294
4189,61.958
5338,273.425
12698,53.082
14425,65.508
15946,471.23
19172,107.693
22014,233.599
29017,265.668
30982,227.803
34121,315.982
35725,507.453
35863,264.701
40691,166.152
41588,388.356
45556,270.982
52121,119.469
52622,389.864
56995,291.337
57145,101.829
3029,128.505
39076,10.606
57738,773.95
2394,512.014
2470,142.259
6975,803.905
17554,371.902
17702,154.791
18533,735.723
20532,546.643
22552,927.548
27926,583.441
29761,331.629
33137,178.852
34596,563.209
35059,311.147
35280,801.479
47226,281.656
54118,350.591
60926,947.478
61918,235.725
65338,359.697
66820,840.882
66821,316.568
67820,355.774
4070,451.512
17141,408.783
25442,331.309
30291,841.6
37380,176.411
46598,439.25
51911,123.111
53676,505.023
54556,727.057
57682,298.315
57739,255.133
58198,97.151
6466,360.397
9207,799.48
9211,94.797
12067,837.838
16164,991.431
17755,474.057
27312,956.327
28209,391.535
32800,607.875
36011,168.3
36019,396.096
38656,674.366
39723,944.502
54519,685.102
55319,887.981
57174,157.09
58769,403.228
64720,435.5
10849,563.516
14456,428.606
15993,416.841
21895,658.381
28970,132.367
47703,460.308
54274,168.224
66739,416.023
67464,426.905
11090,302.753
1227,654.724
3826,693.938
1693,150.18
2317,809.612
2658,545.206
5187,890.711
6647,250.578
7522,718.815
10597,317.373
11443,212.783
12818,673.581
13093,685.055
16521,452.706
20994,890.968
21044,813.183
24959,851.955
26042,420.379
26654,125.16
27246,648.496
28320,786.281
28534,523.367
33200,844.195
33847,855.581
34305,287.272
34364,545.897
34891,457.072
35247,233.165
42581,719.378
48773,643.118
49929,380.859
51277,356.152
54369,438.652
54424,681.694
54785,999.503
58449,374.582
68711,774.604
2416,261.995
7859,690.991
10425,355.943
10740,165.706
16455,304.131
17329,436.958
19740,249.002
21130,474.857
22838,954.086
23448,460.345
32368,832.619
35236,368.39
37482,647.43
38256,275.454
39608,90.787
42595,523.545
46876,211.769
48022,694.242
48024,164.867
49794,658.52
50192,273.133
51707,385.078
53316,250.464
55735,633.125
56559,813.407
60516,521.777
62245,460.7
63938,552.447
63966,655.649
66135,983.576
66505,203.292
12081,55.031
6326,22.047
14035,34.395
15238,147.495
21834,166.698
42856,146.241
65697,7.703
4305,135.75
19921,175.941
20449,97.839
23939,97.66
24872,46.715
29334,33.827
29950,68.406
40924,369.849
42260,121.948
50213,236.063
55575,51.152
64612,96.584
11580,256.741
2009,197.23
7346,221.727
26913,791.966
30160,963.683
40852,309.119
52827,80.391
65137,162.743
2834,178.539
5029,824.632
9390,733.113
9605,477.717
10631,295.445
14245,191.483
15197,256.923
19734,588.365
26554,116.042
27652,867.731
29181,712.748
35372,135.46
45521,511.339
46695,877.954
47357,435.553
55570,511.013
58188,486.621
65619,107.646
67802,446.169
2424,106.349
12015,247.351
18866,41.118
19102,46.939
22790,35.388
31944,348.577
33090,349.194
61192,74.872
62514,80.871
20338,325.961
1268,421.631
5201,123.183
11203,91.557
23485,117.916
23499,155.849
26530,526.65
35178,367.011
37066,91.163
45079,734.774
50437,82.401
51791,185.842
56424,137.493
56504,304.787
2619,185.447
13939,33.077
15106,50.326
15460,106.125
26757,15.326
37799,73.518
43482,16.691
