Node,SIR
24325,701.643
24394,2033.142
40517,2030.141
58507,998.982
3737,1971.193
3905,312.113
7237,752.738
12715,1712.553
13648,2037.689
13659,1378.255
13664,1157.769
14304,1113.915
14823,1877.723
17370,2015.229
18956,2025.176
19615,2041.585
19660,1985.129
21669,2012.04
23106,1450.327
24832,871.632
26021,1804.193
26363,964.68
28240,1763.009
35376,524.84
35424,2013.971
36383,1754.76
36860,2041.988
37616,1771.812
37932,1879.801
39984,1298.665
41687,2006.472
44934,2024.062
48192,2013.659
51464,1698.021
55079,1640.75
59077,2036.971
59471,2005.46
59870,1273.33
61742,2036.542
61796,1687.456
62227,2036.749
65346,293.965
66689,1822.38
67851,1087.056
24897,419.022
30545,1362.058
42653,1406.31
1182,399.619
3175,1384.395
5379,1916.897
33426,1623.844
34071,1947.254
36192,797.949
39688,1184.05
63113,2045.805
65086,1906.032
66829,346.117
68041,1623.681
554,2019.235
3088,1962.246
4503,1678.263
4521,1657.596
6142,2023.958
9117,1095.418
11180,1951.584
12981,1769.781
13769,976.08
20394,2034.83
21477,1595.465
22916,1466.991
24295,1970.29
28268,1167.854
33726,822.144
40894,2025.821
44594,1041.673
45385,2015.831
46139,2020.921
49541,1974.36
50970,1133.804
53159,1622.935
55835,1993.722
56948,1800.324
57628,611.875
60251,1287.228
60797,1865.192
67012,1638.41
1441,2012.903
3306,1953.553
15089,868.25
22990,978.77
25318,891.567
25406,289.307
25750,1379.347
25902,1438.232
28406,1587.618
28440,288.992
29941,328.857
33454,1931.324
39659,1841.623
40187,1030.972
42018,1109.29
59205,843.482
1444,470.704
4189,226.069
5338,1235.419
12698,250.358
14425,343.602
15946,1577.124
19172,428.136
22014,1041.019
29017,1163.865
30982,1001.612
34121,1337.268
35725,1541.12
35863,1120.236
40691,672.301
41588,1460.897
45556,1198.243
52121,564.047
52622,1485.448
56995,1080.122
57145,447.255
3029,644.697
39076,76.362
57738,1922.784
2394,1521.595
2470,476.334
6975,1939.443
17554,1207.197
17702,512.193
18533,1851.738
20532,1495.802
22552,2024.925
27926,1568.335
29761,1016.546
33137,567.596
34596,1663.227
35059,871.077
35280,1920.337
47226,904.366
54118,1045.701
60926,2029.917
61918,966.261
65338,1228.958
66820,1966.252
66821,985.665
67820,1058.083
4070,1485.151
17141,1500.7
25442,1059.228
30291,1924.038
37380,607.695
46598,1226.105
51911,493.402
53676,1526.64
54556,1870.347
57682,793.291
57739,816.114
58198,314.434
6466,1163.247
9207,1902.171
9211,287.264
12067,1948.788
16164,2040.745
17755,1570.939
