Node,SIR
1,400.721
2,390.825
3,404.197
4,354.824
5,1.0
6,413.258
7,305.56
8,262.677
9,1.0
10,405.903
11,1.467
12,1.0
13,1.0
14,322.487
15,147.569
16,310.899
17,1.0
18,202.853
19,1.0
20,329.292
21,268.936
22,151.549
23,216.121
24,387.014
25,60.647
26,1.0
27,364.333
28,1.0
29,1.0
30,1.0
31,47.988
32,105.668
33,225.134
34,406.211
35,115.978
36,1.0
37,148.329
38,1.0
39,1.0
40,1.0
41,144.957
42,1.0
43,405.373
44,415.456
45,184.528
46,407.753
47,415.228
48,194.137
49,405.494
50,344.635
51,404.705
52,412.011
53,293.527
54,399.876
55,8.554
56,18.478
57,5.653
58,7.559
59,5.766
60,1.463
61,1.0
62,370.541
63,395.499
64,136.341
65,313.708
66,380.662
67,246.543
68,415.993
69,1.0
70,228.45
71,322.661
72,383.935
73,382.537
74,174.57
75,381.493
76,173.626
77,373.352
78,154.431
79,327.945
80,1.0
81,197.131
82,393.235
83,314.551
84,1.686
85,1.469
86,182.704
87,192.287
88,186.288
89,416.238
90,202.111
91,391.818
92,1.0
93,274.072
94,346.788
95,219.308
96,316.965
97,1.0
98,213.272
99,1.0
100,365.274
101,324.298
102,412.025
103,343.385
104,368.421
105,48.207
106,287.282
107,1.859
108,343.025
109,393.361
110,412.233
111,229.645
112,1.0
113,413.483
114,365.84
115,1.0
116,409.823
117,131.922
118,275.393
119,308.087
120,402.26
121,348.707
122,311.247
123,1.0
124,405.286
125,371.04
126,326.976
127,31.717
128,22.945
129,23.906
130,1.0
131,1.863
132,356.962
133,278.805
134,383.985
135,376.372
136,348.179
137,385.047
138,1.0
139,335.048
140,1.0
141,279.186
142,93.004
143,195.084
144,387.472
145,399.196
146,362.949
147,1.457
148,396.557
149,256.641
150,196.787
151,290.597
152,184.673
153,90.671
154,225.906
155,199.891
156,187.86
157,356.634
158,259.9
159,1.699
160,1.468
161,383.313
162,1.91
163,48.725
164,1.0
165,283.621
166,108.293
167,218.842
168,210.005
169,19.716
170,184.043
171,378.489
172,236.729
173,202.985
174,136.337
175,1.0
176,337.223
177,39.214
178,100.634
179,241.559
180,1.465
181,78.526
182,177.185
183,1.694
184,1.448
185,71.343
186,198.232
187,407.503
188,319.876
189,88.583
190,180.124
191,279.151
192,89.595
193,191.009
194,160.671
195,357.888
196,1.0
197,32.529
198,85.198
199,164.686
200,220.54
201,368.162
202,184.531
203,27.262
204,56.022
205,132.62
206,298.981
207,210.873
208,307.459
209,259.178
210,102.065
211,104.381
212,230.729
213,200.789
214,147.965
215,1.0
216,121.878
217,99.464
218,167.141
219,1.0
220,187.742
221,195.858
222,1.0
223,40.985
224,99.013
225,2.67
226,3.738
227,1.0
228,1.0
229,31.165
230,56.212
231,1.448
232,1.0
233,1.0
234,27.329
235,41.883
236,1.426
237,1.0
238,110.699
239,1.0
240,44.932
241,103.747
242,1.0
243,1.0
244,1.0
245,1.0
246,1.0
247,1.0
248,1.0
249,1.0
250,176.772
251,17.423
252,37.556
253,90.506
254,16.822
255,1.0
256,1.0
257,78.815
258,79.125
259,147.003
260,50.592
261,129.892
262,56.715
263,250.075
264,46.554
265,1.0
266,374.736
267,1.0
268,29.958
269,76.276
270,148.52
271,1.47
272,338.996
273,277.648
274,85.097
275,1.938
276,194.149
277,1.445
278,23.087
279,39.532
280,104.793
281,188.891
282,1.647
283,1.461
284,177.595
285,1.459
286,171.943
287,230.364
288,125.604
289,337.241
290,1.0
291,278.61
292,153.883
293,114.119
294,1.0
295,189.748
296,2.931
297,3.224
298,194.205
299,318.601
300,183.792
301,39.832
302,73.374
303,168.27
304,83.143
305,70.91
306,161.784
307,157.27
308,322.713
309,35.29
310,68.191
311,134.044
312,345.774
313,155.24
314,311.175
315,182.767
316,3.871
317,1.0
318,92.544
319,167.411
320,230.955
321,167.753
322,77.218
323,169.988
324,78.358
325,1.458
326,1.0
327,2.13
328,2.248
329,127.196
330,18.234
331,1.441
332,1.0
333,5.476
334,2.52
335,2.413
336,80.974
337,104.085
338,187.811
339,107.77
340,226.608
341,1.452
342,116.459
343,260.054
344,125.026
345,266.654
346,30.028
347,1.655
348,1.464
349,1.0
350,158.216
351,8.643
352,8.524
353,47.051
354,2.222
355,1.622
356,1.471
357,116.965
358,254.699
359,2.288
360,1.463
361,228.459
362,113.909
363,1.478
364,1.0
365,123.148
366,2.559
367,1.928
368,1.0
369,1.467
370,1.0
371,1.0
372,84.677
373,1.464
374,2.97
375,1.93
376,1.0
377,110.133
378,24.867
379,2.245
380,1.0
381,1.466
382,1.0
383,115.866
384,1.467
385,131.756
386,310.383
387,267.933
388,88.652
389,1.0
390,39.157
391,83.428
392,65.346
393,99.328
394,4.389
395,1.675
396,193.839
397,336.682
398,157.666
399,63.575
400,147.18
401,359.625
402,166.933
403,126.142
404,95.109
405,199.93
406,311.193
407,104.272
408,201.639
409,79.045
410,130.959
411,283.056
412,262.905
413,1.804
414,1.803
415,1.773
416,1.634
417,1.44
418,1.0
419,1.0
420,190.341
421,1.782
422,179.617
423,208.602
424,369.448
425,302.397
426,1.0
427,187.541
428,163.254
429,1.0
430,182.242
431,183.986
432,30.787
433,83.572
434,1.457
435,403.233
436,357.612
437,108.598
438,1.696
439,1.444
440,86.523
441,88.228
442,70.651
443,1.659
444,53.964
445,111.74
446,50.883
447,2.787
448,67.837
449,47.824
450,74.291
451,1.714
452,1.697
453,1.458
454,187.923
455,8.1
456,11.213
457,18.84
458,36.206
459,84.673
460,179.384
461,1.666
462,5.2
463,1.67
464,1.467
465,1.0
466,4.029
467,3.26
468,1.0
469,1.0
470,334.44
471,70.05
472,1.461
473,20.582
474,231.722
475,22.207
476,56.717
477,113.61
478,99.041
479,225.239
480,99.86
481,1.0
482,171.745
483,93.424
484,2.053
485,2.097
486,2.356
487,1.457
488,119.341
489,253.718
