Node,SIR
0,754.002
1,566.806
2,1.0
3,1.331
4,1.332
5,3.31
6,562.915
7,1.0
8,1.0
9,957.112
10,746.89
310,1.0
1091,151.049
1213,857.686
1517,1.0
3082,1.0
3084,1.0
3326,1.0
3327,168.205
3328,804.464
3329,312.606
3472,1.0
3094,1.0
269,1.0
761,1.0
1465,1.0
2648,1.0
2649,1.0
3151,1.0
3460,1.0
1066,1.0
1247,217.327
1815,369.083
1978,1.338
2251,186.464
2252,1.0
2256,1061.573
2257,1.0
3324,1.0
3325,1.0
1009,1.0
1576,386.848
1914,946.286
3259,793.455
3330,1.0
3331,1.0
3332,856.926
3333,699.412
731,1.0
748,1.0
807,1.0
808,1.0
809,786.153
810,1.0
811,1.0
812,732.286
813,1.0
814,1237.609
11,746.669
12,4.297
13,746.527
14,786.498
15,1.0
16,1.0
17,1.0
18,1.0
19,510.735
20,1.0
21,839.878
708,1.0
1276,1.0
1482,1.0
1590,1.0
1632,1.0
2885,1.0
3334,1.0
3335,1.0
3336,1.0
3337,1.322
460,514.295
765,1.0
766,1.345
767,1.0
768,1.0
769,359.892
770,1.0
771,752.522
772,777.012
773,421.12
218,973.972
1364,782.731
1365,522.637
1366,1.0
1367,615.606
1368,1.0
1369,1.0
1370,1.0
1371,1.0
1372,432.378
296,914.838
3618,848.354
1344,1.0
1655,1.0
1798,1.0
2626,1.0
2877,962.379
3338,1187.128
3339,1.0
3340,1.0
3341,1.0
3342,1246.983
22,598.387
23,871.113
24,1.0
25,1.0
26,1.0
27,1.0
28,643.53
29,1.0
30,1.0
31,668.477
730,352.969
1240,1.0
2239,692.736
2305,1.0
2654,1008.51
2826,1.0
3348,1.0
3349,1.0
3350,906.776
295,1.0
1676,527.078
2243,1.0
2400,1.0
2546,793.53
3343,549.888
3344,1.0
3345,591.164
3346,1.0
3347,1.0
361,1.0
1305,631.49
1755,1.0
1902,1.0
2672,1.0
3548,1056.191
4043,1.0
4413,1.0
5642,119.939
5643,682.214
32,824.642
33,304.762
34,425.484
35,1.0
36,1004.969
37,1116.742
38,493.771
39,1.0
40,1.0
41,1.0
42,1.0
84,1.0
133,1.0
283,1.0
1800,1.0
2031,1.0
2430,399.351
3278,1.0
3360,1.0
3361,638.89
3362,1.0
599,1.345
1373,720.531
1557,1.0
1669,1.0
1725,1.0
2035,321.612
2138,413.844
3351,1.0
3352,1.0
1327,207.425
1329,132.124
2063,416.823
2562,1232.533
2904,364.376
3015,1114.178
3411,403.226
7717,1.0
7718,337.933
47,842.509
226,1200.836
385,1025.67
386,954.158
388,758.099
389,1.0
998,1.0
2451,1.0
3358,691.875
3359,463.881
618,541.867
620,1.0
864,1.0
1780,1.0
3035,1136.107
3353,1.0
3354,1.0
3355,1.0
3356,1.0
3357,1.0
43,712.403
44,1.0
45,866.216
46,1.0
48,613.549
49,1.0
50,416.911
51,1.0
52,1.0
202,828.519
652,1.0
802,2.652
1030,172.208
3119,769.98
3363,591.034
3364,1.0
3365,1.0
3366,1067.197
3367,1.0
557,203.87
1198,176.582
2323,1.0
3018,455.871
3368,751.11
3369,1.0
3370,795.197
3371,1.0
3372,1197.59
485,1.0
990,1.0
1036,1.0
1435,1.0
1471,1.0
2180,1.0
2237,1.0
2574,438.456
2575,824.514
2576,1053.659
340,1.0
937,1.0
1313,4.266
2114,486.632
3373,1.0
3374,63.061
3375,1.0
3376,1.0
3377,1.0
3378,877.563
53,663.167
54,1.0
55,990.001
56,345.736
57,630.103
58,1.0
59,1.0
60,1.0
61,1.0
62,1.0
63,735.749
975,4.205
1262,1.0
1267,619.247
1525,86.652
1850,1195.091
2428,798.261
2922,1.0
3040,775.298
3266,1167.731
3379,1.0
469,1.0
1434,709.186
2039,427.582
2169,1.0
3385,1.0
3386,1.0
3387,1.0
3388,1.0
186,1.0
302,1.0
1508,1.0
2550,266.601
2879,1180.664
2994,1.0
3380,1.0
3381,1.0
709,541.145
1274,1.0
1648,1002.467
1784,429.788
2288,1.0
3063,411.417
3382,1.0
3383,637.379
3384,1.0
64,179.054
65,1.949
66,1.0
67,1.0
68,173.686
69,1.0
70,1.0
71,372.219
72,1.0
73,1.0
74,1.0
1524,1.0
3420,1.0
3421,1.0
2476,1.0
3137,515.382
4070,1.0
6626,1.0
6820,1.0
6821,1.0
6822,1.0
1245,11.748
1922,475.508
2873,1.0
3405,1.0
3406,1.0
3407,302.992
3408,1.0
3409,1.0
3410,1.0
75,88.593
76,295.461
1706,1.0
1722,1.0
2582,1.0
3422,931.559
3423,1.0
3424,1.0
3425,1.0
3426,1.0
3427,1.0
3428,1.0
77,977.057
78,774.327
79,1.0
80,1186.591
81,1.0
82,951.653
83,838.2
85,980.77
86,1.0
581,779.873
2753,947.654
2758,1.0
2773,1.638
3395,1.0
3396,1.0
3397,1.0
3398,945.17
3399,1.0
221,628.07
223,793.521
275,979.378
277,1004.354
387,832.387
688,763.464
693,1008.939
841,588.474
842,714.92
843,1.311
250,1115.517
785,1.0
1224,1.0
1361,1.0
1437,436.028
1504,790.466
2440,1117.756
3393,711.095
3394,1.488
1612,1.0
1703,1191.257
1704,1.0
1705,1.0
1707,1159.13
1708,523.35
1709,312.8
1710,1.0
1802,1.0
1927,1.0
2327,1046.114
2583,1052.557
3204,489.922
3389,1.0
3390,905.363
3391,1.0
3392,715.318
87,1.362
88,1.0
89,1075.506
90,729.432
91,1.0
92,1.318
93,570.149
94,239.064
95,1154.536
96,780.784
97,911.709
98,1.0
676,707.608
1997,1.0
2452,859.723
3400,1.0
3401,747.07
3402,1.0
3403,1.0
3404,797.759
560,1.0
1022,837.632
1033,1.0
1472,1.0
1711,1.0
2281,200.013
3418,878.393
3419,1.0
1629,1.0
2345,1.0
2346,1.0
2347,1.0
1355,931.722
1514,924.169
1631,1.0
2609,198.628
2838,694.751
3413,2.842
3414,598.56
3415,846.169
3416,1149.149
3417,1205.585
468,1.0
1691,327.639
2121,2.657
2468,563.012
2681,1255.711
2682,1.0
3442,263.776
3443,1.0
3444,802.556
279,672.811
1681,1.0
2101,81.291
2219,441.327
2997,1.0
3412,303.149
99,972.722
100,1.0
101,396.744
102,1.0
103,497.803
104,697.731
105,536.767
106,605.157
107,913.793
108,220.893
109,540.121
451,1.0
827,1.0
966,1.318
1111,1.0
1592,891.23
1766,1.0
2401,1.0
2639,1.0
3435,403.404
3436,1.0
424,1.0
1214,1.0
1772,917.248
3473,762.406
3474,1.0
729,1.0
737,1.0
1498,1110.685
3277,1012.459
3437,650.755
3438,1.0
3439,1.0
3440,1.0
3441,1.0
629,1.306
1062,789.796
2571,1193.781
2861,1.0
2875,1.0
3120,1.0
3429,4.639
3430,1.0
3431,1.0
473,418.404
640,1.0
1319,616.427
2736,1.0
3218,1.0
3432,1.0
3433,1.0
3434,1.0
350,842.988
694,821.5
695,4.343
714,1.0
1096,827.418
1218,1.0
2186,354.009
3461,1.0
3462,1.317
3463,1028.64
1910,1.0
1924,1.0
2306,1.0
3030,695.249
3445,1.0
3446,1.0
3447,1.0
3448,1.0
3449,1.0
123,67.987
1597,974.983
1919,1.0
2801,688.593
3168,1.0
3456,1.0
3457,1.0
3458,1.0
3459,1.305
110,783.926
111,1.0
112,445.28
113,1.0
114,806.034
115,1.0
116,1098.398
117,1.0
118,4.267
119,1.0
120,637.284
1043,1.0
1049,1.0
1050,1.0
1535,1.0
1998,282.678
2404,1.0
2405,1.0
2406,1.0
2407,325.041
2408,815.841
924,1.0
1211,1.0
1512,1086.661
2092,587.287
2413,265.382
2744,1.0
2745,1.0
2746,1.0
925,633.644
1451,887.929
2414,180.095
3317,1.0
3450,1.0
3451,1445.138
3452,682.326
3453,295.546
3454,1.0
3455,1116.197
181,1.0
307,1.0
911,1.0
963,1.0
1649,1.0
1714,1.0
2627,1.0
3231,1.0
3315,1.0
426,1.0
923,1.0
1299,1033.179
1300,700.068
1301,1.0
1302,1.0
1303,1.0
1304,1.0
121,240.581
122,358.709
124,1.0
125,380.063
126,1.0
127,1.0
128,1.0
129,1.0
130,1.0
131,1.0
2022,1133.601
486,1.0
538,1.0
701,1.0
1129,1.0
1130,1.0
1131,1.0
1132,1.0
1133,206.582
1134,1.0
1135,1.0
2030,1.0
2759,581.677
3464,1.0
3465,1.0
3466,1.0
3467,1.0
3468,1.317
3469,1.0
3470,1.0
3471,700.43
132,1.318
134,393.601
135,1147.614
136,1.0
137,1.0
138,1.0
139,1.975
140,1.0
141,1.0
142,29.366
143,3.371
144,1.0
222,803.064
230,805.793
541,1064.74
821,323.26
876,308.981
999,534.305
1114,1.0
1363,642.479
3110,1.0
3571,1.0
5515,1.0
828,104.602
2788,1.0
3654,1.0
1783,2.619
4880,1.0
6600,3.965
145,994.425
146,1.0
147,1159.806
148,1.0
149,1.0
150,449.075
151,379.745
152,1.0
153,526.369
154,686.092
155,988.183
272,718.928
391,1112.171
392,882.704
933,1.0
1277,763.35
1858,579.537
2369,1312.035
3475,1.0
3476,1160.635
3477,1.0
553,1.0
554,1.0
555,1.0
556,1.0
558,276.734
559,1100.506
561,1.0
194,1.0
238,1.0
548,1.0
573,1.0
2025,1119.441
2202,1.0
3497,1.0
3498,1.0
325,212.678
779,919.791
2339,1.313
2376,694.363
2519,1.0
3481,1.0
3482,1.0
3483,1.0
3484,1.0
3485,1.0
920,1087.341
2643,1.327
2694,1.0
2705,1.0
2823,630.998
3490,576.348
3491,1.0
481,212.156
632,756.512
678,1.0
1770,1.0
2534,571.71
3478,753.544
3479,1.0
3480,1.0
156,344.536
157,1.0
158,1.0
159,956.528
160,263.256
161,1.0
162,1.0
163,1.0
164,1.314
165,1.0
419,967.529
848,730.689
939,1.0
1890,712.702
3486,1.309
3487,671.66
3488,429.807
3489,111.972
562,809.29
3669,1.0
166,284.991
167,1.0
168,1.0
169,1.0
170,1.0
171,1.0
172,819.004
173,1.0
174,1.0
175,1.0
338,1.343
873,1.0
2330,514.881
2957,353.392
3093,951.512
3492,737.62
3493,1.0
3494,1.0
3495,750.273
3496,290.083
176,575.324
177,1.0
178,1.0
179,1.0
180,916.491
182,1.0
183,377.472
184,1.0
185,702.008
326,626.461
960,832.432
1150,643.777
2367,858.84
2368,1.0
2370,1.0
1258,1.0
1520,723.557
2990,1.0
3033,1.0
3149,1.0
3499,583.186
3500,1.0
3501,1.0
1650,1.0
2047,1.0
2433,314.937
2962,628.085
6552,1.0
6587,785.948
7114,1.0
7810,883.438
187,634.017
188,1.0
189,1.0
190,1.0
191,1093.995
192,1.0
193,1.0
195,4.49
196,578.234
197,784.321
276,791.331
278,1.335
280,1.0
887,797.84
1777,808.328
1778,914.962
305,1.97
406,1.0
744,1.0
1833,1.0
3502,1.0
3503,1.0
3504,1.0
1687,1.0
2506,1.0
2602,847.608
3171,1.0
3313,572.837
3540,1.0
3541,1.0
3542,1.0
3282,1.0
3514,1.0
3515,121.082
3516,1071.864
3517,1.0
3518,436.041
3519,241.754
3520,581.109
198,968.3
199,1.0
200,1.0
201,1.0
203,1073.331
204,393.472
205,102.331
206,973.528
207,704.269
208,326.622
1864,1184.918
2941,1.0
2956,1.0
3505,1.0
3506,1.0
3507,981.553
3508,1.0
3509,296.269
227,431.401
271,98.987
853,1.0
1019,1.0
1020,749.78
1086,1020.483
672,1.0
1441,1.0
1466,1.0
2477,1.0
2688,520.641
2780,1.0
2871,1.0
3250,718.31
1255,1.0
3318,1.0
3521,384.607
3522,1.0
3523,1.0
3524,1.0
3525,1.0
3526,1.0
3527,1.0
3528,1.0
509,3.641
1073,823.219
1929,1.0
3174,982.359
3510,1.0
3511,1.0
3512,795.4
3513,883.396
1693,1.0
2185,1.0
3543,1.0
3544,921.117
3545,1.0
3546,1.0
3547,1.0
1026,1.0
1037,1.0
3529,1.0
3530,1.0
3531,1.0
3532,1.0
3533,1.0
209,592.963
210,1.0
211,1.347
212,525.308
213,1.0
214,1.0
215,288.732
216,231.689
217,1.0
219,1.333
3534,1.0
2125,1.0
2416,507.27
3321,1.0
3535,739.738
3536,1.0
3537,1.0
3538,493.694
3539,1.0
5311,1.0
7703,836.191
819,754.132
1608,833.389
2462,1.0
2899,693.328
3560,2.343
3561,1.0
3562,1.0
3563,1262.553
3564,960.616
3565,527.403
3566,468.152
220,1175.105
224,4.744
225,1160.403
228,1.323
229,1150.617
390,1199.004
492,1.0
1153,1.0
2332,1.0
2647,148.394
4453,1.0
4454,806.189
4455,1.0
4456,1.0
1000,1.0
2017,934.986
3549,1.0
3550,1.0
3551,787.744
3552,820.765
3553,1.0
1088,817.377
1110,1.0
1226,207.374
1227,1.0
1228,1.0
1229,895.048
1230,891.253
1231,287.002
1232,433.048
395,1.0
858,1.0
868,1.0
2066,2.433
3554,1.0
3555,1.0
3556,1.0
3557,1.0
273,848.117
274,959.319
854,1145.141
1113,505.518
3857,1.0
313,1.0
415,618.445
2472,749.399
2473,1.0
2474,1.0
2475,1.0
2478,1.326
8743,1.0
231,668.006
574,785.664
575,1.0
576,1.0
577,1.0
578,1.0
579,748.937
580,983.051
232,1.0
233,1018.046
234,650.163
235,1.0
236,1.0
237,1.0
239,1.0
240,727.656
393,609.75
3567,1023.947
3568,725.88
3569,1.0
757,1.681
962,238.249
2662,921.955
3558,222.091
3559,1.0
1252,141.933
1611,937.557
2456,1.0
3570,729.386
3572,1.0
3573,1.0
3574,1063.039
3575,1.0
241,656.94
242,1.0
243,1.333
244,1.0
245,920.81
246,1.0
247,1.0
248,1.0
249,447.729
251,1.0
3773,1.0
2750,538.811
2794,1.0
3053,1.0
3854,225.871
4229,1.0
5027,603.812
6053,828.631
6733,788.358
6734,1.0
6735,802.532
474,1.0
840,434.625
2471,1.415
3576,1.0
3577,1.0
3578,1.0
252,886.684
253,1.0
254,723.172
255,787.583
256,1015.257
257,330.211
258,1058.632
259,1.0
260,1.0
625,1.0
1417,1202.071
2187,1.0
2449,720.799
3579,1.0
1001,1.0
2240,889.822
3285,11.694
3580,1.0
3581,1.0
3582,1.0
3583,1140.836
3584,1.0
3585,1157.675
525,1.0
1002,1147.576
1003,1.0
1004,1.0
1005,1008.543
861,1069.356
1792,1.0
2601,1.0
3586,1.0
3587,1.0
3588,1.0
3589,1.0
3590,1.0
1349,372.772
3591,1.0
3592,726.497
3593,272.591
3594,147.862
261,700.054
262,1.0
263,1.0
264,345.98
265,1.0
266,1.661
267,564.206
268,845.595
343,1.0
398,1.0
690,1.0
1446,1.0
1530,1.0
3264,1085.841
3595,1.0
3596,1.0
598,1.0
3641,1.0
1203,1.0
3305,1.0
3597,660.965
3598,1.0
3599,1.0
3600,1.0
3601,1.305
3602,1.0
838,800.63
916,1.0
1622,978.333
2774,1.0
3603,1.0
3604,428.194
3605,1.0
3606,1.0
270,1146.669
947,340.001
1726,1.0
3685,1.0
4660,1.0
1106,815.888
2093,439.005
2171,1.0
2172,899.779
2173,1.0
2174,1.0
2175,1.0
2176,1.0
2177,1.0
1297,1.0
1414,687.149
2329,1.329
3607,444.517
3608,1.0
3609,965.442
3610,1043.902
1069,420.088
2326,442.61
2328,1.0
287,1.0
1104,1.0
1105,794.071
1107,565.105
1108,26.529
1109,1110.617
1112,1180.56
3611,1172.574
3612,1.0
3613,1103.415
3614,1.0
3615,615.808
3616,1.0
3617,1.0
346,1.0
1606,1.0
2675,751.395
2676,1194.708
2677,1232.576
2678,1103.575
2679,1.0
2680,1.0
679,1.0
648,1.0
2337,1.0
3001,1176.992
3619,73.196
3620,1125.291
3621,1.0
3622,1.316
281,333.776
282,380.567
284,645.11
285,1.0
286,1.0
288,1.0
289,1.0
1476,1.0
1485,1.0
2253,1.0
2255,1.0
3212,564.19
3623,29.544
3624,1.0
862,1.314
896,708.891
1646,1.0
3314,1.0
3625,685.011
3626,1.315
3627,1.0
3628,1.0
290,872.316
291,213.694
292,670.167
293,1.0
294,1.0
297,186.467
298,1.0
299,943.471
563,1.0
564,1.0
565,1.0
566,1.307
567,1.0
568,1.0
569,1.0
570,1.0
571,679.08
572,1.0
1121,292.82
1951,4.131
2145,64.08
3312,1153.965
3629,1.0
3630,1.0
3631,167.999
3632,1.0
3633,1.0
2608,61.212
3634,1.0
3635,1.0
3636,1111.232
3637,658.672
3638,1.0
3639,1.0
3640,522.404
2003,205.251
2055,434.377
2056,459.364
2057,1138.683
2058,1.303
2059,746.086
2060,858.671
2061,1.0
2062,1.0
300,241.02
301,1.0
303,1.315
304,672.514
3643,1.0
710,600.606
1456,849.366
1527,1.0
1860,1.0
2041,1.0
2810,1.0
3642,1.0
3651,1.0
3652,1.0
3653,1.0
306,220.721
308,234.247
309,1.0
311,513.708
312,1.0
314,1.0
315,1.0
316,1.0
1285,4.223
1559,1.0
2241,660.702
3646,1.0
3647,1.0
1713,1.0
2937,675.07
5796,331.201
6568,1.0
7336,1.0
8637,1.0
8638,1.0
8639,455.773
8640,1.0
317,619.419
318,684.834
319,723.896
320,1.0
321,1.0
322,1.0
323,1.0
324,1.0
327,1.0
589,1.886
1787,1019.939
3644,1.0
3645,1.0
977,1020.416
1027,1.0
1164,1.0
2113,784.39
2669,1.0
3650,1.0
1987,1.0
3837,591.404
3838,1.0
1913,1.0
2641,1.0
3144,1.0
3648,1.0
3649,1.0
328,308.746
329,1.0
330,1.0
331,1.0
332,1.0
333,1.0
334,1.0
335,1.0
336,908.125
337,1.0
3220,1.0
3655,1.0
3656,541.51
1601,1.0
339,421.684
341,905.978
342,1.0
344,1.0
345,1.0
347,1.0
348,404.124
732,863.227
733,269.996
734,597.31
735,596.282
736,482.92
738,1.321
1064,1.0
3968,1.0
4372,1.0
6358,1.0
7811,1.0
349,294.435
546,367.976
669,1.0
2102,381.618
2698,367.419
3657,582.009
3658,216.906
3659,279.212
351,782.018
352,1.0
353,1.314
354,1036.784
355,624.423
356,1.316
357,901.941
358,510.321
359,1.0
360,1.0
3687,1.0
980,1.0
1054,408.532
1982,779.499
2951,1.0
3660,1.0
3661,671.746
3662,552.707
3663,1122.063
3664,776.081
1619,1.0
1683,1.0
2286,160.206
2730,1.0
2731,1.0
2732,1.0
539,1.0
1137,1.0
1550,1.0
1670,4.323
3092,953.747
3665,1166.977
3666,1.0
3667,1077.918
3668,1.0
2137,340.193
3128,487.043
3673,1.0
3674,1.0
3675,162.568
3676,1.0
362,310.985
363,1.0
364,1.0
365,645.477
366,1.0
367,1.0
368,1.321
369,1.0
370,374.693
371,1.0
372,1.0
633,1.0
1154,1.0
2234,989.459
2284,1.0
3010,1.0
3695,341.186
3696,770.254
3697,1.0
3698,1.0
3670,1.0
712,1.0
912,619.99
1118,1.0
2338,1.0
2876,1.0
3671,1.0
3672,1.0
373,1129.748
374,1258.614
375,1.0
376,581.014
377,899.072
378,124.401
379,1.0
380,1.0
381,1076.638
382,537.303
383,1172.638
1346,897.86
3295,1.0
3688,261.229
3689,1.0
3690,1.0
3691,1.0
3692,1.0
3693,1.0
3694,928.078
621,1100.945
825,1.0
1079,1.0
2094,818.163
2953,1.0
3677,1.0
3678,1136.567
3679,222.279
1699,1.0
1847,1.0
3680,1.0
3681,1.0
3682,1.0
3683,1.0
3684,387.68
3686,1.0
1358,822.552
1861,1.0
2790,5.054
2805,436.455
3034,703.72
3703,1.0
3704,1.0
1881,1.0
2341,1125.367
2558,1099.343
2938,162.486
3718,961.284
3719,932.187
3720,1.0
3721,1215.12
384,1249.581
660,1.0
2361,1.0
2432,587.906
3081,1092.694
3699,384.804
3700,777.586
3701,508.915
3702,1.0
1939,1.0
2190,1.0
3709,1.0
3710,1056.899
3711,806.059
3712,663.218
3713,1.0
400,1.0
1694,1.0
3733,405.946
5842,1.0
5843,1.0
5844,1.0
5845,959.988
1298,1.0
1098,1.0
1259,1.0
1551,789.058
3079,977.231
3753,1.325
3754,1.0
3755,1.0
2218,1146.536
2297,1.0
3705,1.0
3706,1.0
3707,1.0
3708,1.0
394,40.085
396,1.0
397,1.0
399,1.0
401,144.673
1431,1.0
1961,1.0
2837,1.0
3722,208.905
3723,1.0
402,570.475
403,892.681
404,1.0
405,1.0
407,1.437
408,927.518
409,1.0
865,472.937
3714,1.0
3715,205.349
3716,1.0
3717,1.0
464,1.0
870,1.0
2179,1.0
3257,804.868
4520,1.0
5958,1274.217
6097,799.899
410,1065.096
411,1037.98
412,1.0
413,1.0
414,1.0
416,206.361
417,1029.909
418,1196.263
590,966.942
687,1023.392
2082,568.083
2135,597.382
3735,1191.814
3736,1.0
3737,1.0
3738,1.0
2163,1.0
2501,1.0
3724,1.0
3725,1.0
3726,1.0
3727,811.947
3728,706.586
3729,1.0
3730,1.0
2642,705.473
3731,1.0
3732,1.0
3734,445.165
697,644.897
1516,1280.008
1900,1135.847
3743,709.644
3744,1.0
450,432.592
1093,307.105
1334,166.795
2728,845.697
2880,240.817
3739,1.0
3740,878.395
3741,745.64
3742,586.003
420,549.589
421,1.0
422,1.0
423,1.0
425,1.0
427,1.0
428,1027.179
429,1.0
430,791.26
1351,929.874
1469,2.659
3320,1079.981
3748,736.476
3749,675.132
3750,1.0
3751,1040.499
3752,1.0
2096,1.0
2483,473.708
3745,1.0
3746,802.954
3747,1.0
431,611.846
432,147.064
433,1.0
434,1192.62
435,1.0
436,1.0
437,576.819
438,1.0
439,1.0
440,589.032
7599,767.082
1531,784.603
2084,419.091
3159,1.0
3756,777.409
3757,1.0
3758,1.0
3759,272.63
2133,1.0
2247,1.0
3760,1168.058
3761,720.485
3762,1.0
3763,1.0
3764,1.0
3765,1.0
3766,1.0
3767,1.0
441,843.013
442,1.0
443,641.702
444,815.538
445,535.877
446,1.0
447,1.0
448,1.0
449,1012.051
2311,652.182
2901,1.0
3768,1.0
3769,341.005
3770,1.0
3771,1.0
3772,1.0
1422,1.0
1536,1.0
1537,1.0
1538,1.0
1539,1.0
1540,1.0
1541,1143.17
1542,531.688
1543,469.66
1016,1.0
1017,1.0
1411,1.0
1412,1.303
1413,1.0
1415,1.0
1416,1.0
2300,953.032
4473,1.0
5610,1229.925
5857,993.882
6901,1.0
7091,695.597
7092,1.0
7093,1.0
452,1.0
453,1.344
454,1.0
455,1.0
456,1.0
457,1.0
458,174.29
459,759.231
3920,1.0
542,470.958
1221,1.0
1588,1.0
3055,1.0
3132,1.0
3774,1.0
3775,1.0
698,765.992
2360,1.0
2494,249.641
3784,819.297
3785,1080.162
3786,1.0
1479,1.0
1692,1.0
5707,1.0
8472,1184.626
461,224.039
462,1.0
463,1.0
465,1.0
466,273.275
467,1.332
470,475.007
1673,1.0
1478,1.0
2282,1.0
3776,650.047
3777,1.0
3778,1.0
471,423.609
472,1.0
475,8.008
476,862.922
477,2.667
478,128.541
479,1.0
480,1.0
2966,1.0
3779,1.0
3780,1.0
3781,292.583
3782,1.0
3783,1.0
1059,1.0
2700,1.0
3246,1.0
3806,1.0
3807,1.0
764,1173.545
1404,109.644
3157,1.0
3787,755.352
3788,1.0
3789,1.0
3790,803.949
3995,1.0
7127,1.0
653,1.0
1868,1.0
2222,1.0
2529,1.0
3791,1.0
3792,1.0
3793,1.0
482,1.0
483,1.0
484,596.933
487,1.0
488,1.0
489,1.0
2196,1.0
4256,134.424
4506,1.0
6129,1.0
6130,1.0
6131,1.0
6132,1.0
490,396.729
491,350.289
493,1.0
494,1.618
495,1.0
496,1.0
497,1.0
498,409.268
499,1.0
718,1.0
2087,1.0
2265,1.0
3794,1.0
3795,112.063
3796,1.0
3797,1.0
3798,1.0
3936,1.0
1188,1.0
2279,1.0
3799,1.0
3800,1.0
3801,806.822
3802,1.0
3803,1.0
500,476.121
501,1.0
502,1.0
503,522.042
504,1.0
505,1.0
506,1.0
507,2.655
508,846.46
510,1.0
1891,1.0
2289,1.0
3804,1.0
3805,789.969
551,1.0
2295,1.0
2563,1.0
2564,1.0
686,1.322
3263,1.0
3310,1.0
3925,1.0
3926,1.0
3927,974.942
3928,1.0
3929,1.0
3930,549.265
680,1.0
2363,1.0
2706,1.0
3931,1.0
3932,1.0
3933,1.0
3934,1.0
3935,1.0
511,634.874
512,1.0
513,1.0
514,548.206
515,1.0
516,1.0
517,1.0
518,657.951
519,1.0
520,1022.286
1625,1.419
2162,1.0
3808,1.337
3809,54.112
3810,1083.07
3811,1.0
3812,726.77
3813,1.0
3814,349.247
3815,1.0
2734,1.0
3214,853.754
521,1094.158
522,803.965
523,1020.974
524,1073.459
526,1.0
527,174.615
