Node,SIR
1,452.262
2,450.891
3,455.586
4,403.979
5,1.0
6,461.35
7,358.899
8,320.158
9,1.0
10,456.628
11,1.489
12,1.0
13,1.0
14,368.086
15,171.151
16,347.396
17,1.0
18,251.114
19,1.0
20,384.142
21,320.955
22,190.84
23,266.743
24,440.619
25,83.156
26,1.0
27,422.993
28,1.0
29,1.0
30,1.0
31,64.344
32,129.865
33,267.237
34,458.637
35,158.314
36,1.0
37,182.478
38,1.0
39,1.0
40,1.0
41,190.281
42,1.0
43,451.856
44,461.753
45,222.704
46,461.61
47,459.355
48,216.745
49,458.079
50,392.885
51,455.702
52,461.944
53,329.843
54,457.023
55,12.998
56,26.035
57,8.191
58,13.796
59,12.435
60,1.482
61,1.0
62,428.875
63,450.841
64,181.059
65,364.363
66,435.305
67,286.112
68,464.802
69,1.0
70,281.327
71,370.552
72,447.007
73,438.124
74,201.441
75,432.232
76,214.714
77,431.596
78,183.819
79,380.054
80,1.0
81,269.058
82,446.161
83,387.696
84,1.746
85,1.506
86,225.713
87,221.855
88,223.011
89,462.948
90,237.97
91,446.213
92,1.0
93,319.598
94,406.522
95,260.945
96,368.74
97,1.0
98,244.162
99,1.0
100,428.346
101,350.986
102,461.075
103,408.112
104,424.04
105,59.8
106,320.543
107,1.984
108,391.5
109,442.584
110,460.273
111,277.088
112,1.0
113,461.335
114,414.106
115,1.0
116,460.141
117,164.562
118,327.156
119,376.771
120,449.741
121,401.259
122,371.383
123,1.0
124,452.829
125,428.976
126,393.487
127,43.739
128,45.332
129,32.947
130,1.0
131,2.0
132,414.852
133,327.634
134,436.741
135,440.297
136,401.491
137,445.817
138,1.0
139,384.284
140,1.0
141,337.468
142,117.205
143,222.417
144,441.914
145,447.446
146,426.594
147,1.505
148,443.998
149,305.076
150,218.751
151,347.369
152,212.855
153,118.722
154,285.093
155,241.704
156,229.535
157,410.855
158,308.8
159,1.714
160,1.483
161,437.663
162,2.003
163,55.501
164,1.0
165,339.547
166,131.49
167,272.01
168,261.685
169,28.959
170,222.131
171,427.278
172,286.246
173,266.169
174,189.149
175,1.0
176,391.644
177,66.997
178,148.063
179,299.51
180,1.466
181,99.084
182,225.107
183,1.711
184,1.5
185,93.775
186,230.456
187,459.393
188,370.892
189,110.29
190,223.72
191,328.7
192,107.312
193,223.908
194,194.157
195,411.292
196,1.0
197,48.661
198,102.696
199,222.652
200,265.69
201,428.828
202,223.834
203,36.119
204,74.288
205,174.994
206,369.124
207,266.15
208,371.123
209,310.98
210,145.514
211,144.615
212,276.874
213,246.731
214,187.011
215,1.0
216,167.223
217,141.781
218,224.626
219,1.0
220,232.973
221,266.596
222,1.0
223,77.787
224,134.595
225,2.864
