Node,SIR
0,2987.396
1,2788.076
2,1.0
3,1.451
4,1.474
5,4.025
6,2522.677
7,1.0
8,1.0
9,3432.076
10,2933.7
310,1.0
1091,1038.893
1213,3127.68
1517,1.0
3082,1.0
3084,1.0
3326,1.0
3327,1396.808
3328,3085.187
3329,1584.83
3472,1.0
3094,1.0
269,1.0
761,1.0
1465,1.0
2648,1.0
2649,1.0
3151,1.0
3460,1.0
1066,1.0
1247,1332.254
1815,1947.529
1978,1.442
2251,1077.296
2252,1.0
2256,3429.137
2257,1.0
3324,1.0
3325,1.0
1009,1.0
1576,2055.54
1914,3363.954
3259,3153.774
3330,1.0
3331,1.0
3332,3285.688
3333,2867.222
731,1.0
748,1.0
807,1.0
808,1.0
809,3095.734
810,1.0
811,1.0
812,2954.963
813,1.0
814,3691.846
11,3033.727
12,5.588
13,3069.947
14,3175.404
15,1.0
16,1.0
17,1.0
18,1.0
19,2348.191
20,1.0
21,3011.9
708,1.0
1276,1.0
1482,1.0
1590,1.0
1632,1.0
2885,1.0
3334,1.0
3335,1.0
3336,1.0
3337,1.449
460,2344.141
765,1.0
766,1.455
767,1.0
768,1.0
769,1626.63
770,1.0
771,3123.372
772,2987.137
773,2216.727
218,3430.34
1364,2957.691
1365,2331.534
1366,1.0
1367,2434.123
1368,1.0
1369,1.0
1370,1.0
1371,1.0
1372,2244.509
296,3468.36
3618,3076.909
1344,1.0
1655,1.0
1798,1.0
2626,1.0
2877,3374.312
3338,3601.704
3339,1.0
3340,1.0
3341,1.0
3342,3651.595
22,2656.349
23,3256.602
24,1.0
25,1.0
26,1.0
27,1.0
28,2904.601
29,1.0
30,1.0
31,2899.257
730,2056.216
1240,1.0
2239,2994.747
2305,1.0
2654,3442.961
2826,1.0
3348,1.0
3349,1.0
3350,3201.339
295,1.0
1676,2346.638
2243,1.0
2400,1.0
2546,2963.266
3343,2554.766
3344,1.0
3345,2436.399
3346,1.0
3347,1.0
361,1.0
1305,3056.753
1755,1.0
1902,1.0
2672,1.0
3548,3506.224
4043,1.0
4413,1.0
5642,672.924
5643,2990.466
32,3203.717
33,1811.482
34,2289.567
35,1.0
36,3546.966
37,3563.206
38,2301.267
39,1.0
40,1.0
41,1.0
42,1.0
84,1.0
133,1.0
283,1.0
1800,1.0
2031,1.0
2430,2032.445
3278,1.0
3360,1.0
3361,2824.118
3362,1.0
599,1.436
1373,3090.818
1557,1.0
1669,1.0
1725,1.0
2035,1709.53
2138,2147.967
3351,1.0
3352,1.0
1327,1318.725
1329,781.341
2063,2247.626
2562,3685.291
2904,1649.5
3015,3601.61
3411,2210.075
7717,1.0
7718,1533.387
47,3365.291
226,3667.908
385,3572.054
386,3568.28
388,3060.117
389,1.0
998,1.0
2451,1.0
3358,2805.102
3359,2352.647
618,2490.44
620,1.0
864,1.0
1780,1.0
3035,3643.699
3353,1.0
3354,1.0
3355,1.0
3356,1.0
3357,1.0
43,3046.582
44,1.0
45,3292.1
46,1.0
48,2848.112
49,1.0
50,2197.338
51,1.0
52,1.0
202,3145.444
652,1.0
802,3.202
1030,1045.598
3119,3246.678
3363,2791.129
3364,1.0
3365,1.0
3366,3489.76
3367,1.0
557,1372.699
1198,923.559
2323,1.0
3018,2264.625
3368,3118.162
3369,1.0
3370,3011.6
3371,1.0
3372,3689.742
485,1.0
990,1.0
1036,1.0
1435,1.0
1471,1.0
2180,1.0
2237,1.0
2574,2394.391
