Node,SIR
0,77.674
1,63.219
2,1.0
3,1.252
4,1.23
5,2.776
6,53.743
7,1.0
8,1.0
9,107.321
10,78.618
310,1.0
1091,9.526
1213,89.44
1517,1.0
3082,1.0
3084,1.0
3326,1.0
3327,16.759
3328,83.988
3329,35.933
3472,1.0
3094,1.0
269,1.0
761,1.0
1465,1.0
2648,1.0
2649,1.0
3151,1.0
3460,1.0
1066,1.0
1247,20.741
1815,38.818
1978,1.25
2251,17.819
2252,1.0
2256,151.741
2257,1.0
3324,1.0
3325,1.0
1009,1.0
1576,44.378
1914,113.909
3259,80.417
3330,1.0
3331,1.0
3332,93.321
3333,77.21
731,1.0
748,1.0
807,1.0
808,1.0
809,95.867
810,1.0
811,1.0
812,77.208
813,1.0
814,172.715
11,88.995
12,3.617
13,83.668
14,86.734
15,1.0
16,1.0
17,1.0
18,1.0
19,68.703
20,1.0
21,104.464
708,1.0
1276,1.0
1482,1.0
1590,1.0
1632,1.0
2885,1.0
3334,1.0
3335,1.0
3336,1.0
3337,1.272
460,66.111
765,1.0
766,1.227
767,1.0
768,1.0
769,43.242
770,1.0
771,89.319
772,86.365
773,46.109
218,138.393
1364,93.753
1365,56.896
1366,1.0
1367,66.348
1368,1.0
1369,1.0
1370,1.0
1371,1.0
1372,45.723
296,112.426
3618,115.353
1344,1.0
1655,1.0
1798,1.0
2626,1.0
2877,102.598
3338,161.864
3339,1.0
3340,1.0
3341,1.0
3342,191.13
22,59.994
23,98.544
24,1.0
25,1.0
26,1.0
27,1.0
28,60.023
29,1.0
30,1.0
31,67.354
730,36.204
1240,1.0
2239,67.869
2305,1.0
2654,110.361
2826,1.0
3348,1.0
3349,1.0
3350,105.137
295,1.0
1676,52.159
2243,1.0
2400,1.0
2546,89.311
3343,61.658
3344,1.0
3345,77.974
3346,1.0
3347,1.0
361,1.0
1305,65.727
1755,1.0
1902,1.0
2672,1.0
3548,141.067
4043,1.0
4413,1.0
5642,9.085
5643,73.205
32,102.871
33,24.761
34,41.123
35,1.0
36,138.418
37,146.402
38,47.023
39,1.0
40,1.0
41,1.0
42,1.0
84,1.0
133,1.0
283,1.0
1800,1.0
2031,1.0
2430,31.013
3278,1.0
3360,1.0
3361,60.706
3362,1.0
599,1.275
1373,80.246
1557,1.0
1669,1.0
1725,1.0
2035,35.727
2138,44.114
3351,1.0
3352,1.0
1327,21.557
1329,17.439
2063,43.95
2562,179.336
2904,51.616
3015,145.681
3411,42.927
7717,1.0
7718,34.288
47,107.688
226,150.215
385,109.624
386,114.323
388,79.698
389,1.0
998,1.0
2451,1.0
3358,67.569
3359,43.102
618,58.512
620,1.0
864,1.0
1780,1.0
3035,142.627
3353,1.0
3354,1.0
3355,1.0
3356,1.0
3357,1.0
43,80.357
44,1.0
45,91.096
46,1.0
48,72.247
49,1.0
50,39.49
51,1.0
52,1.0
202,111.632
652,1.0
802,2.28
1030,17.37
3119,76.542
3363,70.836
3364,1.0
3365,1.0
3366,138.119
3367,1.0
557,16.907
1198,13.04
2323,1.0
3018,44.843
3368,79.138
3369,1.0
3370,87.478
3371,1.0
3372,163.811
485,1.0
990,1.0
1036,1.0
1435,1.0
1471,1.0
2180,1.0
2237,1.0
2574,37.944
2575,101.162
2576,130.453
340,1.0
937,1.0
1313,3.588
2114,43.24
3373,1.0
3374,4.547
3375,1.0
3376,1.0
3377,1.0
3378,106.197
53,77.29
54,1.0
55,135.406
56,29.759
57,69.472
58,1.0
59,1.0
60,1.0
61,1.0
62,1.0
63,79.87
975,3.561
1262,1.0
1267,81.709
1525,11.049
1850,161.56
2428,106.876
2922,1.0
3040,71.704
3266,152.16
3379,1.0
469,1.0
1434,72.035
2039,40.449
2169,1.0
3385,1.0
3386,1.0
3387,1.0
3388,1.0
186,1.0
302,1.0
1508,1.0
2550,26.182
2879,158.775
2994,1.0
3380,1.0
3381,1.0
709,47.888
1274,1.0
1648,116.679
1784,49.225
2288,1.0
3063,41.184
3382,1.0
3383,72.62
3384,1.0
64,16.517
65,1.761
66,1.0
67,1.0
68,20.921
69,1.0
70,1.0
71,37.232
72,1.0
73,1.0
74,1.0
1524,1.0
3420,1.0
3421,1.0
2476,1.0
3137,50.324
4070,1.0
6626,1.0
6820,1.0
6821,1.0
6822,1.0
1245,4.213
1922,48.807
2873,1.0
3405,1.0
3406,1.0
3407,31.179
3408,1.0
3409,1.0
3410,1.0
75,9.909
76,39.252
1706,1.0
1722,1.0
2582,1.0
3422,110.758
3423,1.0
3424,1.0
3425,1.0
3426,1.0
3427,1.0
3428,1.0
77,137.878
78,83.663
79,1.0
80,169.731
81,1.0
82,118.747
83,96.61
85,126.658
86,1.0
581,87.266
2753,124.741
2758,1.0
2773,1.52
3395,1.0
3396,1.0
3397,1.0
3398,122.634
3399,1.0
221,64.028
223,93.87
275,123.885
277,137.211
387,102.8
688,83.223
693,130.3
841,56.179
842,86.613
843,1.275
250,143.926
785,1.0
1224,1.0
1361,1.0
1437,49.858
1504,93.611
2440,158.517
3393,85.746
3394,1.345
1612,1.0
1703,167.606
1704,1.0
1705,1.0
1707,154.981
1708,60.263
1709,31.932
1710,1.0
