Node,SIR
0,1.416
1,1.567
1084,1.418
946,1.24
2,1.972
3,2.023
4,2.06
5,2.031
6,2.017
7,1.955
8,1.318
9,2.195
10,1.821
11,1.911
1424,1.51
1425,1.551
1532,1.347
12,2.565
13,1.866
14,1.933
15,1.837
1047,2.186
1048,2.092
1049,2.153
1050,2.175
16,1.372
17,1.369
18,1.385
20,1.358
21,1.394
22,1.338
23,1.565
24,2.27
25,2.215
201,2.057
202,2.063
369,1.676
27,1.356
28,1.354
29,1.352
30,14.4
31,3.385
32,3.585
33,20.379
34,20.906
54,19.511
131,10.165
327,8.77
402,8.8
840,13.683
894,5.379
51,12.571
52,10.796
53,17.6
132,16.447
133,16.41
134,15.816
190,6.77
375,7.674
376,7.491
377,7.805
464,4.694
485,4.435
488,8.296
489,8.254
507,6.829
508,6.851
509,6.672
561,16.689
562,16.205
839,10.725
1008,5.306
1190,12.459
1191,11.816
1228,9.677
1229,10.405
1295,7.49
1529,6.816
1550,9.925
1551,8.979
652,9.449
654,12.945
655,9.459
657,9.105
756,13.298
760,6.154
761,11.438
762,8.348
763,8.114
865,6.043
1130,8.022
35,2.468
36,2.473
37,2.498
38,2.496
39,2.447
40,2.539
42,1.156
43,1.185
44,2.465
45,2.91
46,6.41
609,2.202
610,1.884
611,1.94
612,2.124
78,12.676
191,3.229
192,3.004
193,2.79
194,4.227
428,2.881
596,3.976
1361,2.841
1362,2.679
1363,1.97
47,2.423
48,5.044
49,2.583
50,2.387
216,10.482
217,5.924
218,7.867
55,8.112
56,7.903
57,3.578
58,3.519
1024,4.764
1025,4.39
1315,6.946
1468,6.303
1469,6.727
1470,6.475
90,2.161
184,3.938
547,4.351
893,7.111
934,3.113
1461,3.414
685,1.565
59,1.404
60,1.372
61,1.411
62,9.435
63,6.462
64,4.795
65,4.014
362,6.837
805,7.095
806,7.293
807,7.617
808,4.783
1016,4.526
1070,6.913
1071,7.505
1072,6.509
1073,6.566
1562,6.11
1563,6.157
1564,6.588
1565,6.184
1566,6.166
1567,6.323
795,2.657
796,2.629
797,2.72
798,2.5
66,1.396
67,1.391
68,1.428
69,7.425
70,4.131
71,8.119
72,6.66
97,7.451
310,3.125
709,5.253
710,3.934
757,6.645
758,6.436
977,4.774
1082,2.511
1083,2.645
149,5.589
150,11.007
151,9.843
157,2.481
158,2.651
736,2.658
737,2.916
235,2.486
443,3.259
738,2.492
73,1.778
74,1.855
75,1.938
76,2.636
522,3.474
1381,1.87
1588,1.944
77,3.903
79,4.181
80,4.235
121,6.504
281,9.057
305,6.366
306,5.486
307,7.8
308,6.497
309,6.31
370,3.703
371,5.641
490,4.393
641,2.952
646,3.973
759,5.792
853,3.45
1005,3.412
1121,3.373
1122,3.205
1123,4.813
1172,2.942
1195,4.151
1196,3.922
1197,4.241
81,1.47
82,1.909
83,1.458
563,1.93
1498,1.287
84,1.407
85,1.399
86,1.394
87,1.462
88,1.826
711,1.509
976,1.802
991,1.277
91,1.379
92,1.361
93,1.392
94,7.673
95,5.051
96,8.049
98,4.639
99,5.097
100,5.524
225,8.215
