Node,SIR
0,1.758
1,1.896
1084,1.746
946,1.389
2,2.86
3,2.831
4,2.857
5,2.883
6,2.909
7,2.763
8,1.778
9,3.187
10,2.637
11,2.674
1424,2.172
1425,2.185
1532,1.698
12,4.014
13,2.786
14,2.944
15,2.937
1047,3.523
1048,3.473
1049,3.296
1050,3.352
16,1.62
17,1.632
18,1.653
20,1.626
21,1.643
22,1.647
23,2.381
24,3.213
25,3.295
201,3.067
202,2.915
369,2.292
27,1.674
28,1.601
29,1.719
30,49.684
31,15.78
32,18.124
33,57.527
34,60.061
54,58.68
131,37.097
327,31.333
402,31.453
840,47.522
894,25.747
51,46.064
52,40.114
53,56.369
132,53.611
133,52.023
134,52.654
190,28.352
375,31.368
376,32.898
377,31.907
464,17.289
485,17.172
488,30.353
489,31.537
507,29.24
508,29.011
509,28.811
561,52.774
562,51.948
839,36.952
1008,24.653
1190,46.07
1191,45.519
1228,38.416
1229,43.207
1295,29.912
1529,27.403
1550,40.042
1551,33.177
652,39.788
654,46.728
655,42.376
657,41.603
756,50.615
760,23.955
761,45.335
762,36.876
763,36.957
865,26.804
1130,36.962
35,3.784
36,3.718
37,3.734
38,3.66
39,3.743
40,3.727
42,1.291
43,1.272
44,7.755
45,9.504
46,20.952
609,5.526
610,4.515
611,4.406
612,5.285
78,40.845
191,10.667
192,10.005
193,10.067
194,11.812
428,10.076
596,19.123
1361,9.135
1362,9.669
1363,6.906
47,9.14
48,18.793
49,8.23
50,8.25
216,34.964
217,22.716
218,27.395
55,34.461
56,35.411
57,16.45
58,16.287
1024,17.367
1025,19.183
1315,28.697
1468,28.914
1469,27.266
1470,26.946
90,8.474
184,20.358
547,21.98
893,35.495
934,17.658
1461,17.546
685,5.127
59,1.644
60,1.663
61,1.663
62,17.299
63,14.908
64,11.059
65,9.875
362,15.248
805,15.384
806,15.883
807,16.445
808,12.678
1016,10.943
1070,15.137
1071,16.013
1072,14.726
1073,14.645
1562,14.17
1563,14.715
1564,14.403
1565,14.08
1566,14.397
1567,14.483
795,6.265
796,6.83
797,6.991
798,6.654
66,1.687
67,1.645
68,1.679
69,35.039
70,20.28
71,34.483
72,30.825
97,32.943
310,17.584
709,26.966
710,21.357
757,32.443
758,32.607
977,22.671
1082,13.405
1083,12.808
149,25.522
150,43.134
151,39.759
157,13.656
158,11.208
736,12.29
737,12.734
235,10.002
443,14.214
738,12.646
73,3.492
74,3.324
75,3.407
76,5.315
522,8.426
1381,3.99
1588,4.017
77,16.792
79,18.579
80,17.021
121,29.791
281,31.364
305,26.194
306,23.723
307,27.787
308,26.84
309,26.486
370,17.612
371,22.588
490,18.716
641,12.393
646,14.068
759,25.974
853,13.8
1005,12.351
1121,15.284
1122,15.731
1123,24.105
1172,12.432
1195,18.495
1196,17.74
1197,17.528
81,1.944
82,2.497
83,1.86
563,2.651
1498,1.611
84,1.674
85,1.605
86,1.625
87,1.923
88,2.44
711,1.898
976,2.399
991,1.593
91,1.639
92,1.627
93,1.687
94,34.576
95,23.88
96,34.942
98,23.874
99,26.089
100,22.421
225,34.734
708,25.696
700,14.824
701,14.388
702,13.66
1177,17.323
1481,12.215
1482,12.281
102,1.655
103,1.627
104,1.626
105,1.77
106,1.933
107,1.772
859,1.409
108,1.281
109,1.268
111,1.247
112,1.26
113,1.779
114,2.973
1162,6.384
1163,3.357
116,1.815
117,3.135
935,3.005
936,2.987
937,3.01
938,3.02
118,2.027
119,1.478
439,1.978
441,1.817
120,9.697
548,13.623
549,13.712
550,13.155
764,40.006
765,39.143
1030,11.309
1255,24.122
122,1.644
123,1.657
124,1.614
126,18.655
127,25.933
128,14.767
770,14.857
771,16.789
772,15.329
773,16.528
517,35.681
1021,14.984
1022,14.38
1023,13.088
1460,22.859
129,1.265
130,1.243
203,22.553
135,4.776
136,13.739
223,11.041
585,6.736
586,6.643
587,7.147
729,5.766
137,1.275
138,1.29
139,8.576
140,8.615
141,8.627
142,8.615
143,8.75
144,8.61
145,8.505
146,8.577
147,8.706
148,8.667
152,16.895
301,28.703
500,15.184
516,37.463
1178,20.122
1221,14.745
1342,20.522
330,15.285
331,12.947
963,21.451
964,21.471
1088,19.7
153,2.149
154,2.157
155,2.136
156,2.198
160,1.289
161,1.262
162,17.982
163,4.703
316,20.287
638,18.338
639,16.599
164,1.282
165,1.245
166,1.546
167,1.339
406,1.347
169,1.732
170,1.767
171,1.945
918,1.418
172,1.676
173,1.651
174,1.663
175,1.767
176,1.718
177,1.878
926,1.436
179,1.648
180,1.612
181,1.63
182,1.261
183,1.268
185,7.942
186,10.335
1413,5.593
1414,6.545
1415,6.61
187,2.01
188,1.982
189,2.838
567,2.441
650,2.441
651,2.43
955,6.426
956,7.133
1135,7.222
1136,7.383
1137,7.607
1138,6.87
1384,4.34
1385,4.563
195,2.865
196,2.837
197,2.845
198,2.874
199,2.892
200,2.27
302,17.741
303,16.749
317,17.998
205,1.261
206,1.282
207,2.317
208,1.831
209,1.878
1477,1.857
1478,1.853
210,1.671
211,1.619
212,1.625
213,1.646
214,1.612
215,1.639
219,31.695
220,25.484
221,24.704
222,22.168
224,23.437
251,22.089
252,26.514
345,19.883
346,25.694
347,20.2
788,21.079
1041,18.577
1452,9.437
343,26.546
473,16.24
697,26.371
1145,28.689
1282,15.972
1283,17.462
1394,27.346
1395,26.531
1396,25.852
1397,25.675
1560,16.272
1561,16.011
226,1.369
227,1.593
1074,1.332
228,2.167
229,2.118
230,2.185
231,2.188
233,3.821
234,4.203
237,1.277
238,1.279
239,3.448
240,1.788
241,1.869
1500,3.162
1501,3.057
1502,3.151
1503,3.091
242,1.747
243,3.139
927,2.977
1518,3.083
1519,2.979
1520,3.059
244,3.284
245,2.552
246,1.801
247,3.241
435,2.236
513,2.28
1230,1.716
415,3.503
1124,2.752
1125,2.935
248,1.625
249,1.622
250,1.648
254,6.403
255,6.326
256,3.868
1000,14.543
258,2.231
259,2.216
1166,2.157
1167,2.105
260,1.254
261,1.288
262,19.647
263,20.962
264,19.744
265,22.308
266,21.785
267,19.061
268,21.819
269,19.404
944,17.407
945,17.492
908,16.147
270,1.259
271,1.274
273,2.018
274,2.022
275,2.797
606,2.427
607,2.375
608,2.425
276,10.368
277,21.965
278,21.54
401,22.414
403,23.809
404,22.915
405,21.585
595,14.81
279,23.651
280,22.116
282,20.376
283,24.022
284,23.012
285,23.297
574,17.647
575,12.532
576,12.961
1081,8.405
1343,11.796
1344,11.256
1451,13.342
450,7.605
286,2.024
287,1.824
288,2.031
289,1.798
290,1.643
291,1.63
292,1.629
293,16.551
294,17.89
742,17.36
743,15.904
744,14.881
931,16.382
932,15.546
1278,14.616
1368,13.653
1369,13.954
746,14.31
860,11.914
1028,9.603
1029,10.056
1464,12.048
1465,11.675
1466,11.706
1467,11.95
1553,8.445
1554,8.077
1555,8.459
296,2.738
297,1.651
298,2.656
299,2.661
300,3.254
973,3.343
1497,1.838
304,12.62
463,12.224
1182,6.629
499,6.159
1026,8.285
1416,6.912
1417,8.217
590,11.155
1039,9.309
1040,11.432
1549,8.811
491,13.376
493,11.781
311,1.287
312,1.272
313,1.73
314,1.943
315,1.735
1398,1.533
318,1.338
319,1.548
421,1.336
320,3.513
321,2.974
322,2.898
323,3.411
324,2.832
325,2.866
1270,2.456
326,17.168
328,22.504
329,18.818
416,27.734
417,14.84
1189,14.132
1404,24.827
1405,24.754
1406,26.027
1407,22.959
1408,25.22
1389,10.687
1214,9.095
1215,8.379
1216,9.865
1217,8.94
332,2.124
333,2.224
334,2.169
335,2.157
336,2.265
337,5.01
631,6.004
1570,4.973
1571,5.013
1572,5.125
1573,5.093
338,2.138
339,2.133
340,2.235
341,2.178
342,9.816
344,10.08
692,3.59
348,3.937
349,3.854
350,4.066
351,3.859
352,3.875
353,3.855
686,2.01
354,1.627
355,1.623
356,1.653
357,2.603
358,2.55
359,2.035
360,2.375
361,2.391
363,5.042
364,5.819
365,6.13
1349,7.598
1350,8.536
1351,8.377
1352,8.474
366,1.694
367,1.662
368,1.646
866,9.098
867,7.366
372,1.691
373,1.629
374,1.633
378,22.501
1263,19.728
1347,10.803
1348,12.915
379,1.637
380,1.632
381,1.663
382,1.607
383,1.656
384,1.627
385,6.042
386,5.892
387,5.82
388,6.061
389,5.99
390,6.026
391,5.905
392,5.992
393,2.139
394,2.122
395,2.212
396,2.208
397,2.153
398,2.162
399,2.21
400,2.159
408,3.394
409,3.257
410,3.436
411,3.201
412,3.468
413,2.873
414,1.935
922,1.931
1233,2.272
1234,2.262
418,1.261
419,1.259
422,1.649
423,1.63
424,1.621
425,1.622
426,1.663
427,1.649
429,3.426
430,1.551
431,1.347
432,1.306
433,1.274
434,1.279
436,1.666
437,1.63
438,1.667
440,1.465
442,4.339
675,5.306
676,6.02
739,4.148
444,1.362
445,1.504
699,1.349
446,2.252
447,2.149
448,2.042
449,2.175
452,5.99
453,6.001
454,5.995
455,5.865
456,6.003
457,6.058
458,5.97
459,6.11
460,6.915
461,5.077
462,6.674
465,7.396
466,7.327
467,2.945
468,2.818
469,2.918
470,2.845
471,2.771
472,8.529
474,6.424
984,9.996
1091,8.079
985,8.591
1092,8.583
475,1.975
476,1.423
477,1.783
478,2.007
940,1.5
479,3.511
480,3.742
481,4.381
482,5.015
1235,2.447
1236,2.542
1250,2.536
1251,2.624
1046,2.237
1244,3.879
1245,3.853
1246,3.857
1247,3.875
1455,2.311
483,1.297
484,1.317
486,1.252
487,1.285
492,5.739
494,2.047
495,2.097
496,2.888
780,2.047
781,2.084
1409,2.131
1410,2.041
497,1.285
498,1.297
501,6.417
502,6.88
503,6.872
505,1.275
506,1.276
511,1.28
512,1.269
514,21.432
515,22.557
674,15.265
1086,14.182
1087,18.92
1089,15.138
1341,10.614
518,1.256
519,1.264
520,1.271
521,1.286
523,12.194
524,7.179
525,7.532
526,7.636
527,3.402
1356,13.545
1322,2.967
528,1.267
529,1.275
530,4.409
531,4.324
532,4.357
533,3.355
1533,4.23
1534,4.228
1535,4.243
534,1.266
535,1.264
537,3.822
538,2.505
539,3.063
540,2.696
541,2.699
542,2.746
689,2.781
690,2.854
544,1.245
545,1.275
546,6.975
1239,5.792
552,1.63
553,1.626
554,1.604
556,1.605
557,1.601
558,1.671
559,1.255
560,1.262
564,2.418
565,2.42
566,2.463
568,1.239
569,1.271
570,1.294
571,1.261
572,1.276
573,1.263
577,1.278
578,1.294
580,1.64
581,1.626
582,1.667
583,1.27
584,1.29
589,6.834
591,7.522
592,6.633
1180,6.081
1181,7.283
593,1.276
594,1.261
597,1.91
598,1.494
789,1.763
790,1.787
599,1.288
600,1.268
602,1.273
603,1.267
614,1.269
615,1.273
616,1.268
617,1.265
618,1.649
619,1.663
620,1.657
621,1.244
622,1.269
623,1.272
624,1.275
625,2.176
626,2.193
627,2.179
628,2.199
629,3.208
630,3.577
1579,3.231
783,3.44
784,3.059
1574,3.088
632,1.27
633,1.278
635,1.699
636,1.636
637,1.665
640,5.039
642,1.883
643,1.495
712,1.711
713,1.68
645,20.533
1429,20.52
1430,20.565
1431,20.52
1432,20.486
1433,20.475
1434,20.494
1435,20.429
1436,20.571
1437,20.508
1438,20.534
1439,20.365
1440,20.485
1441,20.5
1442,20.506
1443,20.569
1444,20.466
1445,20.474
1446,20.54
1447,20.513
647,1.274
648,1.255
653,27.873
656,27.633
774,37.99
863,17.317
864,16.96
658,2.15
659,2.22
660,2.114
661,2.166
662,4.565
663,3.835
664,3.647
665,3.657
666,3.637
677,2.83
792,2.991
793,3.112
794,3.079
667,1.266
668,1.28
669,1.622
670,1.765
671,1.401
721,1.9
672,1.287
673,1.289
1556,3.379
1557,4.034
1558,3.632
678,1.644
679,1.635
680,1.652
681,2.168
682,2.228
683,2.088
684,2.236
693,17.223
694,16.693
695,18.261
696,16.957
698,17.219
715,9.398
716,9.435
717,9.732
718,9.32
704,2.109
705,2.197
706,2.183
707,2.169
719,1.933
720,1.422
752,1.736
753,1.708
1346,1.416
1454,1.427
723,2.166
724,2.186
725,2.213
726,2.154
730,1.244
731,1.262
732,1.642
733,1.644
734,1.66
745,5.015
1279,6.83
1280,7.06
1281,7.176
747,1.288
748,1.266
750,1.273
751,1.282
754,1.279
755,1.261
775,39.222
892,37.074
776,29.205
766,2.17
767,2.194
768,2.157
769,2.208
777,1.257
778,1.261
785,1.639
786,1.662
787,1.651
799,3.672
800,3.773
801,3.678
802,3.765
803,3.669
804,3.665
809,1.261
810,1.283
812,1.271
813,1.254
814,1.653
815,1.622
816,1.676
817,1.276
818,1.255
819,1.358
820,1.536
1170,1.348
821,2.128
822,2.224
823,2.202
824,2.191
825,8.575
826,8.577
827,8.632
828,8.59
829,8.669
830,8.485
831,8.46
832,8.719
833,8.606
834,8.744
835,1.623
836,1.642
837,1.67
841,2.373
842,2.33
843,3.848
1273,3.298
1274,3.34
1275,3.258
1276,3.225
1536,1.963
844,2.13
845,2.165
846,2.125
847,2.126
848,1.281
849,1.287
850,1.618
