Node,SIR
0,1.442
1,1.611
1084,1.489
946,1.253
2,2.051
3,2.109
4,2.147
5,2.153
6,2.135
7,2.11
8,1.369
9,2.364
10,1.936
11,2.006
1424,1.629
1425,1.635
1532,1.375
12,2.862
13,1.998
14,1.995
15,2.06
1047,2.316
1048,2.304
1049,2.411
1050,2.4
16,1.446
17,1.435
18,1.421
20,1.445
21,1.43
22,1.426
23,1.639
24,2.39
25,2.298
201,2.192
202,2.168
369,1.753
27,1.42
28,1.416
29,1.427
30,17.746
31,4.773
32,5.102
33,25.596
34,25.874
54,24.469
131,13.186
327,11.275
402,10.768
840,17.12
894,7.282
51,16.637
52,13.661
53,21.979
132,21.324
133,19.761
134,20.13
190,9.219
375,9.905
376,10.136
377,10.029
464,5.801
485,5.941
488,10.359
489,9.825
507,8.789
508,8.88
509,9.32
561,19.189
562,19.695
839,13.191
1008,7.459
1190,15.643
1191,15.514
1228,13.054
1229,12.827
1295,8.96
1529,8.391
1550,14.514
1551,11.591
652,13.02
654,15.361
655,11.985
657,12.91
756,16.135
760,8.577
761,14.365
762,11.38
763,11.24
865,8.44
1130,12.733
35,2.639
36,2.658
37,2.642
38,2.633
39,2.713
40,2.675
42,1.188
43,1.183
44,2.809
45,3.544
46,8.038
609,2.292
610,2.124
611,2.291
612,2.08
78,15.578
191,3.67
192,3.59
193,3.404
194,5.264
428,3.556
596,4.949
1361,3.504
1362,3.45
1363,2.34
47,2.606
48,6.317
49,2.897
50,3.212
216,13.027
217,6.839
218,9.571
55,9.828
56,10.002
57,5.211
58,4.473
1024,5.942
1025,5.723
1315,8.86
1468,8.685
1469,8.05
1470,8.242
90,2.776
184,4.836
547,5.611
893,10.212
934,4.502
1461,4.445
685,1.805
59,1.442
60,1.403
61,1.425
62,10.89
63,8.039
64,5.657
65,4.536
362,8.057
805,8.849
806,9.058
807,8.933
808,5.95
1016,5.082
1070,8.107
1071,8.428
1072,7.941
1073,7.891
1562,7.062
1563,7.18
1564,7.395
1565,7.384
1566,7.349
1567,7.572
795,3.141
796,3.186
797,3.181
798,3.163
66,1.406
67,1.431
68,1.427
69,9.742
70,6.049
71,9.874
72,8.312
97,9.786
310,3.977
709,6.977
710,5.166
757,7.892
758,8.453
977,6.021
1082,2.942
1083,2.925
149,7.189
150,14.355
151,13.105
157,3.324
158,3.217
736,3.054
737,3.704
235,2.936
443,3.989
738,2.989
73,2.117
74,2.08
75,2.157
76,3.151
522,4.046
1381,2.125
1588,2.139
77,5.264
79,4.957
80,5.356
121,8.134
281,10.836
305,7.943
306,7.17
307,10.243
308,8.251
309,7.641
370,4.803
371,6.779
490,6.05
641,3.818
646,4.157
759,7.255
853,4.199
1005,3.945
1121,4.835
1122,4.275
1123,6.427
1172,3.759
1195,5.198
1196,5.335
1197,4.984
81,1.474
82,1.913
83,1.501
563,1.984
1498,1.306
84,1.457
85,1.419
86,1.384
87,1.571
88,1.894
711,1.516
976,1.923
991,1.329
91,1.458
92,1.421
93,1.411
94,10.21
95,6.005
