Node,SIR
0,10.292
747,119.177
1,64.158
4257,86.402
2194,260.844
580,6.49
6478,221.973
1222,41.265
5735,52.329
7146,14.922
2204,346.401
126,21.794
2639,44.506
2,3.016
562,3.263
1492,5.788
6,18.175
5303,9.631
7128,17.118
4154,9.365
5179,2.767
3,195.468
1728,87.238
4560,125.525
5060,153.746
1351,124.309
6503,143.045
7089,213.1
4319,373.252
6095,253.003
272,18.626
4433,275.789
2900,22.248
3381,432.105
5943,93.92
2107,149.768
6940,171.104
2013,73.516
6046,211.286
5823,324.924
4,1.928
5770,9.608
5,39.912
5454,505.099
5856,6.184
667,31.659
6180,17.177
598,11.84
870,5.544
3079,14.614
1834,19.369
6283,5.923
7340,13.817
7279,9.296
342,6.907
4405,2.184
1462,46.511
1284,17.298
1551,4.222
3291,5.958
167,50.193
7,49.354
177,16.574
6243,3.698
7589,54.14
2854,415.821
6931,344.802
6250,11.217
428,3.761
2142,103.559
8,3.877
1686,15.726
9,15.324
4481,2.373
1795,79.792
2660,4.566
6053,2.681
246,10.351
3843,8.123
6441,96.874
366,7.306
10,5.864
5489,82.296
11,42.241
5240,26.048
618,39.971
2412,176.976
1325,95.443
4919,320.196
12,57.419
5274,514.253
3807,190.127
13,429.602
1794,322.415
3971,175.406
1223,473.014
6152,137.06
5385,39.419
1509,553.813
524,594.213
4770,348.242
1937,601.061
7315,247.609
1817,430.97
6298,340.013
2266,286.438
3557,463.064
5857,591.345
866,468.265
2789,65.286
3559,282.813
4904,512.086
6565,295.444
5355,438.506
620,29.869
110,565.459
2835,547.886
3316,147.417
6712,562.33
1850,428.209
4860,492.537
4606,398.322
14,36.613
5862,201.561
2155,113.291
6438,114.397
3086,105.191
15,99.31
3530,594.059
7580,154.168
3029,15.976
4375,82.252
16,471.574
7296,228.465
2626,411.394
131,409.847
6323,496.52
1799,444.197
3103,574.501
5578,560.321
7435,443.818
1677,573.685
5072,120.938
4008,301.977
3410,428.642
6446,586.119
4184,82.95
5725,530.388
1349,509.369
5088,28.729
6544,490.83
2530,94.808
1956,399.139
38,102.962
550,480.811
6567,356.681
4968,172.059
1005,596.703
6126,445.284
1905,390.981
3699,116.998
773,23.318
1016,230.82
2751,347.052
3324,193.538
766,392.962
6101,597.486
17,212.992
6105,664.582
4242,340.518
7237,695.487
1334,676.635
951,676.729
1337,178.699
3165,597.295
18,192.993
6372,21.223
4042,197.37
3596,180.197
7185,22.258
5139,96.273
615,110.042
2788,68.369
3163,183.72
5534,380.263
6816,11.743
6436,182.934
421,206.754
4775,111.1
1384,325.318
3755,296.987
3820,43.663
4212,103.48
478,54.281
6136,183.842
6399,63.989
3581,83.314
7614,27.825
4085,90.703
19,3.793
2625,2.124
2692,2.792
1501,17.933
6703,22.95
20,67.468
2689,14.972
