Node,SIR
0,2.108
747,25.598
1,14.863
4257,16.45
2194,64.31
580,1.876
6478,57.829
1222,8.961
5735,10.807
7146,2.977
2204,81.084
126,4.613
2639,8.043
2,1.93
562,2.084
1492,3.383
6,5.017
5303,3.535
7128,2.987
4154,4.89
5179,1.22
3,43.978
1728,21.921
4560,25.169
5060,31.331
1351,23.213
6503,32.909
7089,54.166
4319,91.05
6095,61.35
272,4.084
4433,65.871
2900,7.235
3381,108.048
5943,24.699
2107,36.424
6940,36.408
2013,11.16
6046,53.747
5823,71.63
4,1.121
5770,2.722
5,8.355
5454,136.312
5856,3.865
667,10.134
6180,6.424
598,3.498
870,2.995
3079,4.246
1834,7.35
6283,1.745
7340,3.568
7279,2.661
342,3.628
4405,1.216
1462,12.682
1284,4.416
1551,2.364
3291,2.216
167,11.29
7,18.847
177,3.721
6243,1.348
7589,21.711
2854,120.764
6931,105.388
6250,3.974
428,2.022
2142,23.867
8,1.065
1686,3.903
9,3.928
4481,1.487
1795,24.634
2660,2.22
6053,1.3
246,3.118
3843,3.701
6441,24.162
366,2.081
10,2.421
5489,19.915
11,14.242
5240,5.85
618,12.518
2412,73.296
1325,30.575
4919,109.638
12,11.934
5274,146.016
3807,47.417
13,131.592
1794,83.879
3971,51.711
1223,146.781
6152,37.918
5385,7.093
1509,185.828
524,193.51
4770,95.563
1937,209.999
7315,69.955
1817,130.512
6298,96.783
2266,85.137
3557,140.655
5857,188.543
866,148.258
2789,12.325
3559,91.56
4904,158.87
6565,80.229
5355,141.222
620,10.515
110,189.621
2835,164.663
3316,47.681
6712,183.208
1850,120.225
4860,158.033
4606,116.605
14,5.118
5862,40.906
2155,24.334
6438,20.471
3086,19.172
15,24.726
3530,181.303
7580,31.107
3029,4.018
4375,21.359
16,131.115
7296,58.091
2626,116.517
131,115.058
6323,155.502
1799,137.396
3103,183.968
5578,189.593
7435,122.359
1677,189.363
5072,34.062
4008,80.266
3410,132.135
6446,188.215
4184,20.67
5725,153.628
1349,153.916
5088,6.225
6544,149.511
2530,23.104
1956,115.842
38,29.169
550,141.981
6567,89.767
4968,43.501
1005,190.947
6126,126.456
1905,116.406
3699,26.433
773,9.222
1016,50.654
2751,95.045
3324,49.054
766,115.311
6101,205.25
17,85.835
6105,287.539
4242,127.148
7237,322.324
1334,306.631
951,295.397
1337,54.257
3165,255.688
18,35.157
6372,6.079
4042,36.521
3596,36.687
7185,5.128
5139,17.659
615,21.033
2788,10.484
3163,50.615
5534,85.637
6816,3.631
6436,34.452
421,42.798
4775,20.996
1384,66.982
3755,66.267
3820,10.313
4212,33.483
478,7.327
6136,40.116
6399,15.02
3581,12.453
7614,7.083
4085,21.135
19,3.11
2625,1.133
2692,1.218
1501,2.665
6703,6.071
20,18.493
2689,3.136
1316,141.783
5941,13.873
4151,87.941
4462,6.602
6463,42.849
21,1.262
3026,1.716
5764,5.556
22,8.11
5127,180.882
23,4.69
4248,64.094
7317,8.879
1854,11.43
646,9.75
3493,2.869
24,1.108
3643,3.852
25,15.392
3544,295.457
26,1.083
5345,1.97
27,22.128
4066,2.026
6339,118.689
1558,41.645
1896,6.944
4329,63.359
6396,11.199
3565,110.468
28,36.914
7224,205.139
1658,139.819
4900,294.377
29,10.34
4626,7.679
907,15.834
2838,19.94
7287,9.849
543,35.915
7579,17.67
6652,18.512
2711,23.473
30,70.439
7075,235.185
2644,195.221
3525,8.574
924,97.388
683,57.594
3499,193.176
5564,171.814
5854,301.666
31,11.595
1457,20.413
3418,56.372
32,22.479
3136,49.539
1312,52.063
2195,38.05
5676,47.273
4845,2.43
1166,32.983
3155,35.375
6196,17.651
6709,42.535
5206,19.322
4187,20.337
1020,39.404
607,38.992
33,90.357
2566,94.517
4040,14.113
2745,120.022
6859,47.425
4814,45.895
1875,119.519
1300,124.677
3221,24.288
407,14.179
3740,8.988
2170,139.002
7074,87.393
5095,166.886
5617,7.079
2420,93.829
1973,109.616
4308,5.102
3452,20.878
765,28.923
1150,128.448
213,146.465
34,4.371
2944,9.581
4408,20.553
5875,6.278
4717,4.506
3927,4.356
35,6.986
6747,5.921
7035,14.513
5283,12.337
4246,13.922
6887,19.894
2040,6.833
6475,6.28
4235,18.826
2301,2.709
2045,15.269
36,1.052
719,18.953
37,2.272
3991,26.634
6288,6.306
3794,2.569
7565,74.086
2637,112.847
3023,30.307
39,19.156
40,44.811
4908,160.582
1381,286.668
1678,158.04
41,25.195
1958,84.318
5414,29.238
3591,35.658
3562,8.379
3950,42.461
6287,24.18
42,18.953
3592,30.645
4335,176.035
2647,51.985
43,6.914
4681,42.438
2893,15.751
44,69.976
7042,49.162
3701,224.353
6870,234.621
7226,262.248
6507,39.121
6234,157.771
3597,316.584
45,20.777
3912,44.044
7537,30.513
3986,54.405
4852,8.955
3527,6.93
5896,10.141
5099,35.193
3340,10.095
865,23.323
4527,80.065
46,1.752
2442,3.864
2414,18.014
47,82.412
1792,146.023
7489,98.56
5378,88.117
6427,113.105
3845,136.04
6637,42.949
6408,114.346
2985,68.24
538,96.343
3181,97.062
5314,101.605
397,36.581
4657,123.985
4146,132.362
3128,52.062
3833,118.146
6458,69.869
6991,99.799
6876,93.31
1789,49.56
6207,101.2
48,1.866
1761,7.248
3250,1.38
7213,19.578
49,83.587
3360,205.668
4000,195.719
5510,99.948
3361,118.663
3400,197.202
2892,214.585
6605,22.117
2510,188.596
6096,34.825
2072,34.626
3038,192.55
50,1.058
4415,3.099
51,1.072
7135,1.42
52,13.09
6840,15.415
53,2.341
6572,7.334
1230,30.729
1390,1.642
54,117.743
2368,58.264
5195,8.267
645,170.331
3911,86.551
4973,15.582
3994,34.019
2843,71.216
4572,83.591
5600,91.36
187,107.831
3300,18.199
4141,70.664
4147,86.01
2422,63.912
2615,169.077
1464,42.888
1469,17.325
2303,11.972
55,2.55
5474,1.292
1932,26.243
494,3.518
56,5.05
4128,16.378
3008,2.54
2902,4.049
5226,6.948
7214,7.095
57,3.742
7349,78.919
58,48.356
2177,67.224
5108,98.307
3726,41.32
3302,19.921
2551,23.499
3080,125.063
7411,18.007
59,5.917
6004,18.264
6300,15.16
1564,2.68
1693,39.519
60,1.118
4344,2.788
6504,1.15
61,1.791
1680,8.274
2940,2.012
62,4.293
4792,30.137
63,1.414
4616,1.259
4284,11.917
6221,2.983
4166,1.142
64,4.431
5162,32.568
4355,42.967
65,1.131
2916,1.57
6407,5.432
66,1.051
5605,1.594
67,4.861
2416,6.126
7555,2.333
4638,39.949
4777,9.409
2604,1.66
2670,58.12
68,37.894
4032,38.167
2882,7.052
1219,25.608
168,22.225
