Node,SIR
3466,8.974
937,5.972
5233,3.241
8579,3.871
10310,20.017
15931,10.813
17038,32.319
18720,2.632
19607,2.801
1854,5.983
4583,5.006
9572,52.875
10841,7.568
13056,11.655
14982,3.688
16310,30.354
19640,107.032
23855,3.952
24372,3.062
24814,8.319
5052,51.565
899,11.005
1796,7.132
2287,31.479
3096,15.98
3386,13.477
4472,8.001
5346,12.863
5740,7.519
6094,11.198
6376,6.203
9124,13.94
10235,49.111
10427,22.797
10597,7.038
15159,8.112
16148,28.225
16741,9.868
18235,4.992
18549,4.556
19297,22.062
20511,104.83
20595,20.218
20613,21.908
24371,27.953
24559,24.945
24731,6.155
25102,17.771
25271,77.377
25396,116.571
1658,5.706
4822,2.467
6864,2.698
7689,34.857
7926,16.925
10268,4.223
12971,1.916
18600,3.155
20421,2.96
20886,3.361
21048,2.865
22393,7.539
23186,6.832
23214,2.371
23298,4.156
23945,4.352
24939,3.45
339,113.715
624,71.641
3731,37.911
4743,115.092
5407,38.232
6610,184.853
6700,123.861
8045,69.478
9099,41.994
9639,92.594
9785,184.049
12141,20.147
15184,44.263
15784,67.061
18719,129.956
19870,81.934
20532,87.825
22527,79.725
23576,12.121
23577,39.881
23649,39.251
24199,21.084
24293,68.443
25201,68.982
10243,85.219
6774,131.552
8049,83.355
8053,17.302
8517,39.057
11964,29.65
15538,96.849
16694,22.738
18648,21.111
19423,184.824
21012,184.6
22457,125.812
22691,184.109
23452,134.358
16174,13.593
16470,1.107
17822,1.104
14265,32.631
392,3.366
2485,13.899
2949,45.546
3173,5.26
3441,3.84
3593,3.886
3853,3.337
3927,5.039
3937,18.017
3939,35.186
5107,17.097
5218,5.001
5230,5.468
6030,4.681
7350,33.959
7504,10.102
7601,4.514
8718,5.225
9522,10.404
11621,5.317
12498,4.877
12691,5.086
15251,2.711
16020,11.622
16261,5.245
17156,5.2
17626,10.829
18622,5.038
19059,6.174
19525,5.764
19738,16.348
20122,7.525
20432,4.893
21866,3.418
22074,12.659
23721,3.632
8916,14.073
13556,25.77
14485,54.666
8612,52.408
615,17.02
743,14.432
2076,7.855
4515,13.75
5773,7.216
9482,117.465
10822,7.26
11175,73.043
11604,9.137
14004,7.083
15003,181.345
15552,69.885
15814,16.562
16083,12.683
17932,16.783
20001,6.159
20100,26.39
23481,40.631
16258,14.677
1356,3.32
1727,16.009
2752,5.214
4125,23.011
6667,3.316
6825,2.65
10039,8.561
10351,3.218
11082,80.944
14123,9.806
16676,3.367
21194,1.251
10912,2.686
14534,7.729
17268,16.073
19783,1.665
21705,4.944
22836,1.717
2710,18.913
62,7.052
106,3.157
260,7.796
2959,9.986
3677,12.449
4708,3.143
5172,9.258
5541,5.891
5794,2.846
5807,15.716
6575,5.658
8458,3.643
10601,4.081
11401,2.98
13026,3.89
13205,4.701
13659,6.075
13989,10.871
14007,3.498
14009,4.005
14599,22.591
15301,2.466
18757,15.313
20934,3.884
21543,6.775
22184,9.229
23647,20.071
23708,18.09
25916,7.625
26023,3.237
26051,2.838
26100,3.097
214,10.632
5435,3.079
6512,67.003
10590,13.117
23559,3.371
1765,4.538
3032,24.772
5302,17.506
7383,25.399
7442,23.552
7768,14.135
13276,33.904
17266,13.618
22415,25.398
10794,1.802
7050,3.777
25850,1.388
10113,14.187
10657,2.07
12130,10.21
17172,7.966
4846,110.788
676,113.124
824,96.558
2133,79.063
2654,134.463
4748,110.481
5672,15.893
10549,39.548
12928,85.209
13220,54.558
14419,97.054
17330,88.037
17439,121.011
18487,106.909
20850,80.231
22779,83.098
23382,107.323
24029,36.168
11785,103.844
45,180.632
46,179.869
570,182.546
773,179.634
1653,181.993
2212,182.185
2741,182.907
2952,184.524
3372,179.922
4046,19.328
4164,182.728
4511,185.145
4513,181.084
5262,16.214
6179,180.209
6830,180.53
7956,179.736
8879,184.028
11241,184.435
11472,183.667
12365,185.498
12496,181.71
12678,20.615
12781,182.203
12851,181.921
14540,183.254
14807,185.046
15659,182.428
16159,27.777
17655,182.323
17692,184.077
18894,182.521
19961,180.838
20108,182.69
20562,182.144
20635,184.904
21281,185.539
21508,184.143
21847,184.037
22798,22.404
22887,185.412
23293,183.322
24955,184.705
25346,181.581
25758,182.651
934,47.604
5579,12.438
9755,135.786
10550,21.656
16032,83.436
17331,11.835
17603,35.265
20644,55.145
22497,20.412
23387,21.281
23907,24.879
24924,41.741
25080,67.343
12422,44.834
1339,22.099
3164,24.748
15580,33.651
16393,15.895
20478,70.943
20956,9.569
3890,49.002
5621,108.559
8824,12.116
11613,22.852
12306,22.337
12860,16.767
14547,10.297
18182,11.647
21707,18.266
24696,24.316
2661,16.09
7899,20.241
8067,18.979
8208,15.144
11132,18.75
11402,17.753
12980,24.292
13364,34.215
14969,19.261
16389,87.12
18109,14.679
18365,22.244
23038,67.239
24845,20.208
25379,12.036
13740,16.085
4550,20.616
4702,2.557
7264,21.717
13096,27.93
14128,8.571
19489,19.729
19527,6.188
19784,3.025
22476,30.091
25006,42.504
25486,3.299
26,9.808
1407,12.512
1488,33.069
8219,6.348
10762,29.741
11801,13.297
12665,3.866
12688,8.444
13142,28.559
15108,14.189
15321,5.983
20647,4.298
20827,15.24
20879,11.987
23614,12.63
3909,24.761
17979,6.209
3872,20.336
5109,3.74
7533,55.291
12409,5.255
20101,3.163
23096,2.526
8862,6.471
78,5.378
4877,3.351
7459,21.292
8254,8.54
12155,2.555
22598,20.972
24932,4.124
888,9.403
1520,9.187
6468,9.271
6627,3.792
7007,22.023
7712,21.186
10711,20.07
13614,19.181
14102,8.497
18517,13.452
18676,4.996
23351,12.9
23689,3.63
24114,3.0
2465,4.685
2592,2.008
3977,5.102
5055,1.533
5993,16.53
9265,1.56
12334,20.626
19890,2.369
20341,1.667
21560,1.464
17309,1.861
24833,6.544
543,9.58
1958,10.147
2193,4.767
3917,1.96
6858,2.127
8148,2.219
9092,4.534
12478,4.443
15366,2.074
18125,3.346
18398,1.928
19675,7.096
21806,3.053
23693,4.671
26196,4.621
10115,1.167
10134,1.088
23916,1.109
7893,11.734
593,5.402
5510,16.776
9360,25.685
12627,5.598
16778,4.311
18037,5.39
18051,9.02
13385,1.959
19578,1.691
12386,3.453
13333,3.109
23896,5.06
