Node,SIR
3466,3.949
937,3.342
5233,2.481
8579,2.374
10310,11.346
15931,6.334
17038,18.138
18720,2.402
19607,2.035
1854,3.24
4583,2.532
9572,27.845
10841,5.653
13056,7.425
14982,2.455
16310,17.441
19640,60.613
23855,4.218
24372,2.371
24814,5.809
5052,24.841
899,6.287
1796,3.861
2287,14.684
3096,9.439
3386,5.683
4472,5.753
5346,7.015
5740,3.067
6094,5.771
6376,3.191
9124,8.632
10235,29.296
10427,10.515
10597,3.695
15159,3.924
16148,14.147
16741,5.146
18235,3.492
18549,3.139
19297,9.728
20511,61.009
20595,11.467
20613,11.659
24371,15.586
24559,12.874
24731,2.466
25102,8.797
25271,49.474
25396,65.259
1658,3.331
4822,1.814
6864,1.819
7689,16.875
7926,8.36
10268,2.726
12971,1.404
18600,2.422
20421,2.342
20886,2.488
21048,2.702
22393,4.51
23186,3.418
23214,2.021
23298,2.55
23945,2.565
24939,2.256
339,61.278
624,41.043
3731,21.626
4743,69.828
5407,20.543
6610,139.979
6700,78.483
8045,41.583
9099,19.19
9639,57.127
9785,138.974
12141,9.498
15184,24.532
15784,44.059
18719,90.84
19870,49.958
20532,51.025
22527,51.942
23576,8.468
23577,20.663
23649,21.503
24199,11.349
24293,36.771
25201,38.085
10243,57.121
6774,93.535
8049,52.657
8053,11.217
8517,24.246
11964,15.537
15538,65.942
16694,12.656
18648,11.9
19423,137.678
21012,139.785
22457,82.749
22691,139.843
23452,89.885
16174,8.131
16470,1.078
17822,1.08
14265,18.352
392,2.393
2485,8.517
2949,24.652
3173,2.462
3441,3.027
3593,3.085
3853,2.448
3927,2.84
3937,9.425
3939,17.21
5107,7.627
5218,2.332
5230,2.831
6030,2.771
7350,16.858
7504,5.094
7601,2.701
8718,2.479
9522,4.906
11621,3.297
12498,2.726
12691,2.587
15251,2.247
16020,7.18
16261,2.382
17156,3.065
17626,5.115
18622,2.647
19059,3.413
19525,2.571
19738,7.956
20122,3.744
20432,2.949
21866,2.246
22074,6.328
23721,2.628
8916,6.815
13556,12.631
14485,34.324
8612,29.166
615,8.542
743,8.473
2076,4.992
4515,6.434
5773,6.892
9482,78.988
10822,3.163
11175,46.996
11604,6.324
14004,3.728
15003,135.704
15552,51.654
15814,10.994
16083,8.406
17932,9.058
20001,4.065
20100,14.838
23481,27.14
16258,7.555
1356,1.764
1727,9.435
2752,3.904
4125,14.837
6667,2.537
6825,2.004
10039,4.749
10351,2.759
11082,47.619
14123,5.463
16676,1.436
21194,1.565
10912,1.689
14534,3.854
17268,9.613
19783,1.213
21705,2.35
22836,2.142
2710,12.36
62,3.689
106,2.234
260,3.411
2959,5.897
3677,7.52
4708,2.461
5172,3.956
5541,3.871
5794,2.337
5807,8.201
6575,3.168
8458,2.146
10601,2.103
11401,2.026
13026,2.612
13205,3.267
13659,3.046
13989,6.175
14007,2.575
14009,3.148
14599,13.346
15301,2.186
18757,8.893
20934,2.321
21543,4.757
22184,5.439
23647,11.243
23708,10.347
25916,3.252
26023,2.052
26051,2.014
26100,1.863
214,7.668
5435,2.12
6512,51.998
10590,7.802
23559,1.976
1765,2.993
3032,11.592
5302,10.621
7383,12.662
7442,11.303
7768,6.358
13276,17.956
17266,9.264
22415,12.488
10794,1.202
7050,2.58
25850,1.553
10113,6.741
10657,1.344
12130,5.684
17172,3.815
4846,66.725
676,72.548
824,47.561
2133,46.927
2654,82.925
4748,65.346
5672,6.178
10549,22.499
12928,47.857
13220,27.478
14419,61.778
17330,50.619
17439,70.14
18487,64.265
20850,45.525
22779,45.694
23382,64.508
24029,18.038
11785,62.491
45,139.672
46,136.672
570,138.001
773,138.629
1653,136.623
2212,137.756
2741,141.264
2952,137.184
3372,135.667
4046,10.603
4164,136.64
4511,135.589
4513,138.555
5262,13.472
6179,137.229
6830,137.148
7956,139.078
8879,136.331
11241,138.336
11472,138.468
12365,138.136
12496,137.08
12678,11.649
12781,137.13
12851,135.627
14540,137.48
14807,138.379
15659,135.541
16159,16.778
17655,138.158
17692,136.842
18894,137.84
19961,136.233
20108,136.172
20562,138.13
20635,137.431
21281,137.407
21508,138.531
21847,137.207
22798,14.129
22887,137.502
23293,136.431
24955,137.325
25346,137.089
25758,137.087
934,25.529
5579,8.592
9755,82.088
10550,11.551
16032,49.68
17331,7.173
17603,18.119
20644,33.46
22497,11.867
23387,12.388
23907,12.699
24924,26.363
25080,43.103
12422,29.917
1339,12.176
3164,11.658
15580,19.421
16393,11.626
20478,40.776
20956,5.083
3890,28.741
5621,58.33
8824,8.075
11613,14.226
12306,14.104
12860,12.077
14547,7.269
18182,4.499
21707,9.876
24696,14.405
2661,10.09
7899,10.431
8067,9.933
8208,8.714
11132,10.819
11402,6.497
12980,11.415
13364,23.637
14969,10.142
16389,49.451
18109,7.594
18365,10.256
23038,36.291
24845,12.303
25379,4.887
13740,7.848
4550,11.37
4702,1.853
7264,10.898
13096,12.503
14128,4.94
19489,10.124
19527,4.288
19784,2.025
22476,12.78
25006,20.754
25486,1.976
26,4.913
1407,5.269
1488,20.146
8219,3.686
10762,13.68
11801,7.123
12665,1.842
12688,3.916
13142,16.342
15108,7.033
15321,3.846
20647,1.98
20827,7.454
20879,8.652
23614,7.881
3909,13.73
17979,3.188
3872,10.398
5109,1.526
7533,34.678
12409,2.369
20101,2.699
23096,2.115
8862,3.59
78,2.122
4877,2.291
7459,11.144
8254,4.586
12155,1.578
22598,11.175
24932,2.425
888,3.808
1520,5.77
6468,4.426
6627,2.023
7007,13.321
7712,11.313
10711,10.075
13614,9.609
14102,5.053
18517,7.091
18676,3.146
23351,7.361
23689,2.647
24114,2.255
2465,3.2
2592,1.582
3977,2.45
5055,1.43
5993,9.242
9265,1.435
12334,10.677
19890,2.335
20341,1.223
21560,1.552
17309,1.343
24833,4.237
543,6.249
1958,6.458
2193,3.869
3917,1.779
6858,1.671
8148,1.728
9092,2.064
12478,3.302
15366,1.559
18125,2.258
18398,1.764
19675,4.834
21806,2.076
23693,3.708
26196,3.317
10115,1.156
10134,1.094
23916,1.096
7893,6.175
593,3.779
5510,7.934
9360,14.148
12627,4.74
16778,3.074
18037,3.694
18051,5.617
13385,1.344
19578,1.212
12386,2.807
13333,2.344
23896,3.406
8978,2.804
9017,7.159
