Node,SIR
3466,2.369
937,1.965
5233,1.603
8579,1.671
10310,5.166
15931,3.097
17038,9.068
18720,1.522
19607,1.418
1854,2.117
4583,1.398
9572,12.564
10841,2.115
13056,3.646
14982,1.5
16310,6.067
19640,28.986
23855,2.251
24372,1.28
24814,3.459
5052,10.577
899,2.18
1796,1.929
2287,5.209
3096,3.649
3386,3.533
4472,2.629
5346,4.133
5740,1.869
6094,2.514
6376,2.031
9124,4.113
10235,10.024
10427,4.615
10597,1.979
15159,1.787
16148,6.24
16741,2.048
18235,1.399
18549,1.745
19297,5.4
20511,20.889
20595,4.3
20613,4.216
24371,7.607
24559,6.133
24731,1.864
25102,4.47
25271,23.738
25396,25.678
1658,2.083
4822,1.295
6864,1.424
7689,7.368
7926,3.097
10268,1.77
12971,1.263
18600,1.418
20421,1.533
20886,1.434
21048,1.705
22393,2.2
23186,2.015
23214,1.539
23298,1.514
23945,1.563
24939,1.631
339,24.287
624,13.704
3731,6.901
4743,22.996
5407,6.547
6610,87.468
6700,29.848
8045,19.161
9099,7.502
9639,26.157
9785,90.174
12141,5.314
15184,8.525
15784,20.01
18719,46.889
19870,21.16
20532,22.106
22527,24.242
23576,2.877
23577,7.12
23649,7.616
24199,4.694
24293,12.655
25201,16.0
10243,28.443
6774,48.922
8049,25.633
8053,3.16
8517,10.683
11964,5.828
15538,31.317
16694,4.195
18648,4.428
19423,90.255
21012,90.435
22457,42.308
22691,89.115
23452,46.483
16174,3.765
16470,1.061
17822,1.077
14265,7.722
392,1.354
2485,2.475
2949,10.447
3173,1.47
3441,1.703
3593,1.849
3853,1.456
3927,1.671
3937,3.011
3939,7.11
5107,4.033
5218,1.358
5230,1.601
6030,1.627
7350,7.593
7504,2.691
7601,1.501
8718,1.724
9522,2.353
11621,2.25
12498,1.66
12691,1.684
15251,1.529
16020,2.767
16261,1.351
17156,1.517
17626,3.372
18622,1.439
19059,1.692
19525,1.468
19738,4.098
20122,1.906
20432,1.899
21866,1.306
22074,3.048
23721,1.522
8916,3.242
13556,5.859
14485,11.869
8612,13.664
615,4.263
743,3.504
2076,2.228
4515,3.092
5773,2.2
9482,39.374
10822,1.387
11175,21.459
11604,2.818
14004,1.876
15003,91.835
15552,23.78
15814,3.831
16083,3.472
17932,3.566
20001,2.424
20100,6.78
23481,13.017
16258,4.066
1356,1.404
1727,4.416
2752,1.614
4125,7.251
6667,1.599
6825,1.339
10039,2.372
10351,1.594
11082,18.125
14123,3.171
16676,1.206
21194,1.099
10912,1.274
14534,2.167
17268,5.614
19783,1.123
21705,1.703
22836,1.244
2710,5.872
62,2.351
106,1.579
260,2.19
2959,2.78
3677,3.665
4708,1.581
5172,2.419
5541,2.29
5794,1.649
5807,3.415
6575,2.295
8458,1.52
10601,1.526
11401,1.498
13026,1.561
13205,1.715
13659,2.041
13989,3.691
14007,1.639
14009,1.466
14599,6.039
15301,1.412
18757,4.811
20934,1.683
21543,2.338
22184,2.937
23647,4.606
23708,4.5
25916,2.177
26023,1.517
26051,1.431
26100,1.461
214,4.513
5435,1.482
6512,39.806
10590,4.463
23559,1.502
1765,1.712
3032,4.404
5302,3.804
7383,4.702
7442,5.183
7768,3.26
13276,7.653
17266,3.093
22415,6.119
10794,1.162
7050,1.642
25850,1.169
10113,3.267
10657,1.301
12130,3.099
17172,1.932
4846,26.109
676,32.904
824,20.733
2133,17.774
2654,31.941
4748,23.17
5672,3.145
10549,9.256
12928,18.012
13220,8.361
14419,29.392
17330,17.501
17439,25.741
18487,24.358
20850,17.651
22779,19.624
23382,25.688
24029,5.413
11785,31.202
45,88.675
46,87.609
570,88.237
773,90.665
1653,86.884
2212,89.366
2741,90.293
2952,88.432
3372,88.76
4046,6.289
4164,86.793
4511,86.38
4513,89.199
5262,5.739
6179,89.458
6830,88.393
7956,89.397
8879,88.64
11241,89.036
11472,89.187
12365,91.36
12496,89.523
12678,7.409
12781,90.107
12851,88.839
14540,88.231
