Node,SIR
3466,11.023
937,8.344
5233,4.59
8579,4.049
10310,31.531
15931,16.876
17038,35.381
18720,3.58
19607,4.944
1854,7.733
4583,6.47
9572,65.025
10841,9.858
13056,17.806
14982,5.023
16310,37.386
19640,129.628
23855,7.405
24372,4.087
24814,12.011
5052,66.882
899,14.4
1796,9.897
2287,35.564
3096,25.818
3386,18.425
4472,10.148
5346,23.042
5740,7.839
6094,12.618
6376,8.308
9124,20.884
10235,67.572
10427,28.101
10597,12.695
15159,11.458
16148,40.24
16741,10.149
18235,9.052
18549,8.848
19297,24.809
20511,143.446
20595,29.956
20613,27.393
24371,39.066
24559,30.501
24731,8.523
25102,26.388
25271,101.361
25396,153.817
1658,6.41
4822,2.936
6864,2.544
7689,45.881
7926,24.373
10268,5.472
12971,4.174
18600,4.749
20421,4.88
20886,5.217
21048,4.234
22393,11.875
23186,9.184
23214,2.812
23298,4.229
23945,6.049
24939,5.114
339,152.465
624,93.335
3731,48.206
4743,146.486
5407,54.466
6610,213.378
6700,152.955
8045,88.957
9099,54.989
9639,118.263
9785,207.771
12141,23.389
15184,52.754
15784,90.326
18719,155.276
19870,103.48
20532,112.691
22527,102.895
23576,17.659
23577,48.202
23649,57.626
24199,24.902
24293,93.313
25201,83.584
10243,108.752
6774,161.606
8049,100.61
8053,22.184
8517,53.457
11964,35.08
15538,117.821
16694,27.509
18648,23.658
19423,209.556
21012,214.949
22457,159.922
22691,211.456
23452,160.646
16174,17.196
16470,1.105
17822,1.109
14265,41.571
392,4.576
2485,21.551
2949,52.075
3173,4.197
3441,8.079
3593,9.487
3853,4.187
3927,7.061
3937,23.457
3939,43.419
5107,24.499
5218,5.824
5230,7.473
6030,6.431
7350,44.587
7504,11.798
7601,5.409
8718,6.339
9522,12.758
11621,6.138
12498,5.938
12691,6.541
15251,6.106
16020,16.314
16261,6.58
17156,5.616
17626,12.196
18622,3.841
19059,5.621
19525,5.723
19738,24.78
20122,7.49
20432,5.538
21866,5.129
22074,17.275
23721,7.677
8916,18.211
13556,32.298
14485,72.739
8612,64.22
615,22.617
743,18.111
2076,11.556
4515,15.221
5773,14.479
9482,143.995
10822,7.034
11175,85.853
11604,15.552
14004,7.32
15003,211.798
15552,94.769
15814,27.282
16083,17.319
17932,21.238
20001,5.693
20100,32.955
23481,48.775
16258,20.405
1356,5.165
1727,20.979
2752,7.569
4125,25.914
6667,4.001
6825,2.734
10039,12.622
10351,5.662
11082,107.567
14123,15.047
16676,2.764
21194,1.986
10912,2.5
14534,10.012
17268,22.873
19783,1.957
21705,4.375
22836,2.057
2710,26.814
62,10.013
106,4.943
260,8.122
2959,12.323
3677,19.223
4708,4.505
5172,9.992
5541,9.812
5794,4.601
5807,22.419
6575,7.393
8458,5.692
10601,4.636
11401,4.781
13026,4.391
13205,6.384
13659,6.564
13989,17.418
14007,5.916
14009,5.705
14599,30.838
15301,4.33
18757,23.04
20934,6.39
21543,11.651
22184,12.935
23647,29.283
23708,25.731
25916,8.619
26023,4.599
26051,4.432
26100,3.596
214,14.18
5435,4.976
6512,81.79
10590,12.738
23559,3.566
1765,7.656
3032,38.118
5302,23.023
7383,34.897
7442,30.608
7768,16.024
13276,51.735
17266,20.851
22415,28.243
10794,1.336
7050,5.552
25850,1.635
10113,16.556
10657,2.577
12130,19.797
17172,6.457
4846,138.653
676,137.991
824,112.739
2133,102.508
2654,161.444
4748,141.768
5672,20.971
10549,52.753
12928,100.014
13220,69.575
14419,126.91
17330,108.374
17439,153.558
18487,140.268
20850,108.136
