Node,SIR
3466,15.842
937,15.146
5233,9.004
8579,6.179
10310,38.903
15931,20.004
17038,52.995
18720,6.517
19607,4.836
1854,9.412
4583,7.347
9572,83.74
10841,13.009
13056,29.924
14982,7.337
16310,49.051
19640,162.398
23855,7.646
24372,5.263
24814,15.105
5052,88.174
899,18.525
1796,11.011
2287,58.968
3096,32.093
3386,22.477
4472,15.715
5346,29.28
5740,9.071
6094,25.525
6376,11.747
9124,30.797
10235,84.645
10427,37.027
10597,15.133
15159,16.871
16148,56.261
16741,17.977
18235,9.369
18549,9.967
19297,43.761
20511,169.425
20595,33.808
20613,40.857
24371,59.157
24559,41.104
24731,11.392
25102,37.066
25271,125.865
25396,185.218
1658,11.961
4822,5.461
6864,5.443
7689,64.683
7926,32.232
10268,6.426
12971,4.699
18600,5.675
20421,5.543
20886,4.675
21048,7.121
22393,20.261
23186,12.111
23214,5.442
23298,6.748
23945,7.919
24939,6.49
339,187.565
624,118.786
3731,63.475
4743,186.458
5407,73.116
6610,240.046
6700,193.727
8045,109.32
9099,74.849
9639,142.546
9785,242.306
12141,34.303
15184,79.723
15784,104.489
18719,189.876
19870,134.412
20532,128.41
22527,137.642
23576,19.473
23577,70.872
23649,72.024
24199,35.323
24293,121.579
25201,101.937
10243,125.422
6774,195.997
8049,124.981
8053,28.64
8517,66.209
11964,50.363
15538,145.546
16694,38.592
18648,34.202
19423,245.39
21012,243.863
22457,184.513
22691,245.857
23452,201.303
16174,17.309
16470,1.099
17822,1.097
14265,59.698
392,7.774
2485,22.024
2949,78.355
3173,9.426
3441,9.162
3593,8.812
3853,7.77
3927,8.829
3937,30.856
3939,65.177
5107,32.246
5218,7.337
5230,8.704
6030,8.978
7350,66.756
7504,14.137
7601,6.548
8718,8.709
9522,20.508
11621,8.533
12498,10.921
12691,7.779
15251,8.044
16020,26.249
16261,6.703
17156,6.653
17626,22.587
18622,9.166
19059,9.722
19525,8.87
19738,34.315
20122,7.469
20432,7.702
21866,7.136
22074,20.667
23721,9.442
8916,30.659
13556,49.388
14485,100.001
8612,74.873
615,28.256
743,22.108
2076,8.172
4515,21.853
5773,17.753
9482,173.342
10822,8.484
11175,101.054
11604,19.968
14004,11.902
15003,242.547
15552,114.077
15814,34.813
16083,23.486
17932,32.679
20001,10.404
20100,47.093
23481,64.238
16258,25.528
1356,4.821
1727,26.025
2752,11.084
4125,30.84
6667,5.209
6825,2.822
10039,15.488
10351,6.306
11082,128.352
14123,16.838
16676,4.396
21194,3.296
10912,3.828
14534,11.474
17268,32.424
19783,2.877
21705,7.616
22836,3.617
2710,40.83
62,12.57
106,6.59
260,10.915
2959,16.831
3677,31.868
4708,7.917
5172,14.055
5541,14.712
5794,8.051
5807,30.766
6575,11.036
8458,7.833
10601,5.815
11401,5.921
13026,6.931
13205,7.998
13659,8.423
13989,19.578
14007,5.941
14009,10.28
14599,46.547
15301,6.104
18757,24.077
20934,10.661
21543,16.435
22184,21.993
23647,41.551
23708,35.211
25916,12.187
26023,7.516
26051,4.607
26100,5.977
214,16.209
5435,4.683
6512,97.537
10590,17.571
23559,6.152
1765,8.836
3032,41.39
5302,36.666
7383,51.487
7442,41.702
7768,26.857
13276,75.282
17266,30.372
22415,47.9
10794,1.637
7050,6.677
25850,1.458
10113,27.901
10657,4.02
12130,23.005
17172,12.681
4846,172.321
676,178.257
824,146.627
2133,135.815
2654,201.494
4748,181.595
5672,18.574
10549,59.547
12928,124.206
13220,92.989
14419,158.473
17330,136.27
17439,199.281
18487,173.314
20850,137.179
22779,128.291
23382,175.614
24029,61.654
11785,157.181
45,242.941
46,241.856
570,243.383
773,245.093
1653,241.585
2212,243.856
2741,245.252
2952,243.387
3372,245.268
4046,24.628
4164,242.897
4511,243.962
4513,243.201
5262,27.294
6179,242.461
6830,244.56
7956,247.156
8879,245.585
11241,242.319
11472,242.399
12365,244.82
12496,242.49
12678,32.865
12781,246.027
12851,243.506
14540,244.271
14807,244.719
15659,241.986
16159,37.74
17655,246.626
17692,244.454
