Node,SIR
1,123.417
1010,59.59
1023,27.913
1085,17.864
1156,73.538
1173,21.048
1189,69.91
1333,41.748
1404,44.42
1415,62.057
1456,17.125
1457,14.094
1489,27.232
1667,81.182
183,15.073
2,82.926
2053,14.702
2067,15.322
2080,12.058
2081,51.006
2300,16.94
2326,18.521
2499,20.184
2663,14.624
2738,13.192
2915,15.226
306,110.314
321,16.367
33,15.128
331,82.689
37,116.63
40,120.821
428,110.822
593,49.257
687,39.297
7,54.823
724,65.754
749,36.658
841,17.583
852,72.885
872,46.078
918,65.183
927,20.561
930,80.809
947,77.744
962,13.449
103,18.488
1417,26.73
1777,6.483
2072,45.047
2171,39.217
2241,19.839
268,42.68
2681,9.715
307,38.103
363,79.279
527,91.879
604,75.517
84,51.619
885,18.973
3,11.847
1160,8.164
1329,2.764
1872,2.749
2259,8.415
4,3.329
417,9.636
574,2.416
756,21.134
879,16.023
965,50.094
5,11.137
6,33.629
9,79.815
1120,38.944
1493,35.91
201,33.944
817,121.452
823,12.143
846,35.499
888,74.444
1944,6.369
212,49.644
777,38.566
8,11.756
1076,26.87
1089,54.87
1104,48.737
1245,19.045
1291,36.86
1334,27.059
1359,39.142
1424,20.336
1434,10.096
1609,14.38
197,60.867
2089,27.88
2191,33.091
2214,11.784
2597,22.208
2633,15.006
558,27.746
889,150.332
938,36.6
10,31.278
11,3.93
12,28.774
127,108.694
2740,4.486
505,25.055
631,136.897
798,10.882
82,21.157
188,65.029
796,114.099
13,10.005
1026,17.246
14,21.835
2407,5.815
450,3.226
592,42.929
684,7.256
110,63.813
1384,19.488
1684,9.458
1808,7.25
2083,25.213
929,56.824
15,227.646
1005,38.441
1018,78.784
1040,101.772
1056,69.121
1057,117.787
106,32.588
1067,63.296
107,120.323
1100,108.378
1129,24.44
1136,54.899
1141,25.176
1145,33.13
1152,112.613
1169,82.543
1211,39.402
1219,22.6
122,195.83
1243,25.561
1272,25.908
1277,106.953
1343,40.55
1350,77.204
1372,34.837
1393,21.609
141,101.682
1425,59.69
1432,27.007
1465,42.895
151,121.11
152,56.105
155,150.189
156,193.871
1583,28.746
16,92.757
162,57.791
1632,57.874
1654,70.704
1678,71.771
171,110.548
1726,42.644
1740,54.077
1776,49.051
1909,66.356
1912,69.296
1937,81.652
196,146.195
1979,46.019
1988,27.67
2024,66.43
2028,27.152
2088,26.975
2115,60.216
2133,35.62
218,25.285
2203,50.566
2222,54.513
2254,36.5
2275,43.059
2277,38.56
2333,45.707
2350,28.881
2360,27.122
2399,25.536
24,139.469
2404,39.259
2421,34.725
247,168.275
2555,26.068
2568,29.263
2573,52.486
2587,18.845
265,139.379
2704,31.856
2751,24.032
2771,25.082
278,93.458
280,84.704
282,59.48
2871,24.906
3018,27.015
303,104.853
3086,20.56
312,101.425
336,57.793
354,135.397
372,104.451
402,72.384
410,140.591
411,105.496
433,113.29
435,47.726
451,44.726
48,145.437
520,64.57
546,89.987
564,45.846
588,86.543
594,65.144
615,34.027
639,47.371
649,104.588
656,76.571
670,23.479
674,49.116
680,78.698
692,39.021
705,101.624
715,49.186
728,46.757
748,26.668
772,157.214
805,134.959
824,109.649
851,18.375
880,105.084
883,51.828
901,27.794
910,103.158
950,32.912
952,77.273
954,80.322
96,116.487
964,127.435
972,81.805
999,113.166
124,201.592
140,155.212
182,194.514
308,121.855
609,86.289
808,82.262
17,2.991
326,32.293
18,10.401
1216,2.576
19,2.878
2078,28.938
51,38.497
20,21.25
199,40.876
21,8.602
3042,8.181
329,136.294
1234,22.72
422,27.422
22,9.245
2139,9.361
706,38.566
76,41.408
23,33.784
1474,4.505
2673,4.125
339,8.39
87,139.16
1214,55.969
1232,65.412
142,146.97
1555,28.433
175,210.808
2155,17.207
2295,59.769
250,107.462
276,100.64
2953,21.148
304,188.325
38,139.621
406,96.36
455,63.669
463,38.011
510,45.585
544,90.205
573,47.514
613,56.59
624,42.124
720,134.791
838,54.443
875,35.621
924,37.472
97,84.087
25,6.993
26,1.454
2702,1.114
27,1.105
28,1.098
29,9.421
1105,31.881
1159,18.345
1491,9.238
30,7.085
1383,6.55
1616,14.73
1911,7.127
2803,6.563
31,3.728
1236,1.694
1367,16.764
1940,9.415
32,2.241
172,1.497
3049,2.411
1224,4.504
34,181.416
1004,24.828
1086,72.633
1138,67.094
115,52.25
1217,80.756
1290,48.494
1294,52.866
1337,77.625
1338,45.259
1341,68.69
1342,41.974
1376,68.799
1389,57.924
147,61.349
1480,59.544
1481,32.777
1505,97.121
1518,55.332
1545,23.064
1648,41.799
1661,77.066
1685,31.749
181,86.318
1835,37.368
1888,24.861
1899,20.931
1924,41.657
2000,42.154
203,51.399
2116,64.229
2216,44.206
2260,18.032
232,65.061
2331,56.868
2343,57.94
2454,22.333
2609,31.966
271,158.984
2770,25.007
2791,58.495
2868,21.338
319,129.652
35,139.677
369,58.499
386,66.072
412,99.977
434,69.595
441,57.563
448,56.038
477,33.273
49,88.653
54,33.937
59,74.034
602,47.425
751,83.285
753,19.481
776,34.813
969,59.271
1155,88.372
133,153.125
1488,56.116
1639,14.893
1849,49.802
2243,18.084
231,121.665
241,70.768
255,48.053
258,53.134
2669,40.605
393,40.884
55,54.902
840,65.675
36,116.132
1271,96.647
1584,58.436
1594,17.332
1959,14.354
281,60.406
301,39.677
460,97.555
621,97.771
651,15.16
104,76.447
117,38.7
1184,15.455
1250,47.007
179,44.983
334,52.218
370,37.592
42,152.878
421,18.58
524,94.464
543,12.585
580,82.891
65,78.022
733,17.831
89,118.671
895,24.809
907,108.041
1144,75.383
1538,18.498
160,26.459
165,126.301
1662,26.32
1745,25.318
1831,18.645
215,42.036
2253,31.056
2594,16.512
2707,18.358
3052,16.742
440,41.803
765,49.51
863,14.681
893,116.196
39,39.143
1175,12.469
525,86.113
575,67.534
1227,16.697
1260,49.327
163,103.79
1637,14.933
178,57.038
2055,19.857
2183,34.017
223,128.465
335,99.477
446,29.344
457,77.38
512,30.569
589,32.307
605,116.919
726,70.747
73,18.715
782,32.808
41,16.488
1380,4.731
1419,63.184
1756,11.523
2246,25.22
429,48.45
126,100.26
130,144.646
139,73.943
1397,23.755
145,37.066
1562,65.855
174,34.681
1930,31.987
214,79.511
327,34.348
361,116.268
377,68.081
415,77.695
43,30.786
52,117.676
53,101.532
537,114.269
540,25.982
550,32.41
553,58.411
566,52.522
572,35.171
619,24.915
628,29.483
704,41.712
789,104.936
834,108.071
968,122.534
237,57.941
444,42.384
44,84.688
129,36.476
1605,20.327
164,80.089
1653,13.373
362,66.064
45,12.176
485,69.173
506,35.006
517,11.742
601,63.956
716,22.164
926,17.265
1203,18.165
46,6.986
47,98.911
1054,29.88
2112,8.708
2954,12.123
57,147.483
764,47.916
860,53.731
1478,30.661
154,86.268
166,133.799
168,148.412
206,29.843
2119,30.401
436,156.916
576,47.317
723,78.339
50,30.894
539,26.051
1113,4.231
1249,7.909
1281,25.504
1327,20.434
134,11.555
1504,27.463
1677,5.4
1840,7.261
1901,6.28
1953,25.001
252,39.471
2538,3.576
283,11.885
3004,6.373
3103,3.676
425,17.087
443,17.458
672,12.059
1196,97.46
1208,21.051
1303,29.562
2014,31.727
2105,34.672
213,61.149
2366,13.051
261,35.657
458,45.372
473,183.709
610,21.935
703,96.303
755,34.286
862,45.221
1454,13.181
1617,35.437
2150,12.465
230,72.684
2308,33.733
2933,14.158
554,71.568
599,42.493
646,95.708
3046,3.73
668,18.017
1107,19.105
158,65.326
161,166.865
2001,21.811
2724,32.44
56,31.641
946,30.537
1522,3.133
1750,26.015
1773,4.462
2318,25.4
2415,5.529
2436,4.414
2566,10.914
310,43.442
793,26.309
932,7.426
1027,22.159
1037,64.496
1058,19.028
114,77.749
1185,21.114
1192,49.544
1197,25.012
1435,69.073
1578,40.925
1595,59.805
1673,38.785
1763,63.73
1830,29.604
192,79.353
207,33.689
2178,19.922
2441,19.559
2501,29.528
2950,18.673
297,29.512
344,68.65
507,96.492
551,52.445
556,96.411
58,37.205
617,84.903
618,60.169
791,130.052
1087,27.335
489,40.765
2252,48.841
437,159.382
438,84.143
60,53.946
1427,37.976
424,75.135
61,43.862
1139,57.404
1859,4.173
2229,28.014
257,65.121
2600,4.561
519,26.409
62,13.603
63,6.563
64,1.73
2303,11.445
3094,8.315
66,43.267
209,46.881
2096,29.339
67,17.323
1501,2.92
1593,21.447
1604,19.806
256,70.091
479,3.482
68,14.474
818,16.548
69,30.826
1094,4.798
125,39.643
1445,29.607
193,17.229
70,31.493
774,61.467
1499,17.749
1902,9.666
2503,5.848
2536,4.656
380,9.027
71,7.546
1807,29.236
72,18.59
1269,6.902
