Node,SIR
1,11.009
1010,3.864
1023,3.065
1085,2.203
1156,5.492
1173,2.198
1189,5.633
1333,3.823
1404,3.953
1415,5.819
1456,1.943
1457,1.84
1489,3.158
1667,5.703
183,1.811
2,5.775
2053,1.431
2067,1.771
2080,1.813
2081,3.607
2300,2.114
2326,1.756
2499,1.918
2663,1.607
2738,1.914
2915,1.973
306,9.96
321,1.52
33,1.965
331,5.69
37,9.119
40,9.837
428,8.06
593,3.76
687,2.733
7,3.937
724,4.946
749,3.185
841,2.241
852,5.958
872,4.308
918,4.693
927,1.994
930,6.043
947,5.813
962,2.38
103,1.961
1417,2.691
1777,1.392
2072,4.656
2171,3.571
2241,1.814
268,3.175
2681,1.439
307,3.465
363,5.022
527,7.108
604,5.732
84,4.321
885,1.925
3,2.243
1160,1.503
1329,1.281
1872,1.143
2259,1.901
4,1.135
417,1.776
574,1.171
756,2.197
879,2.326
965,4.353
5,1.684
6,2.764
9,6.334
1120,3.347
1493,2.693
201,2.877
817,9.653
823,1.725
846,3.693
888,5.639
1944,1.153
212,3.762
777,4.118
8,1.513
1076,2.609
1089,4.364
1104,3.495
1245,1.945
1291,3.789
1334,2.467
1359,3.355
1424,1.834
1434,1.787
1609,1.61
197,4.199
2089,2.2
2191,3.13
2214,2.021
2597,2.224
2633,1.779
558,2.413
889,16.922
938,2.981
10,3.24
11,1.232
12,1.879
127,8.928
2740,1.277
505,2.547
631,14.332
798,2.132
82,2.765
188,4.415
796,9.16
13,1.778
1026,1.742
14,2.37
2407,1.317
450,1.219
592,4.155
684,1.607
110,6.244
1384,2.153
1684,1.417
1808,1.448
2083,2.609
929,6.017
15,32.951
1005,4.363
1018,6.393
1040,10.121
1056,6.725
1057,9.853
106,3.924
1067,5.774
107,11.198
1100,9.91
1129,3.425
1136,6.056
1141,2.827
1145,3.459
1152,9.674
1169,7.762
1211,4.875
1219,3.593
122,19.915
1243,3.52
1272,2.826
1277,10.178
1343,4.074
1350,8.161
1372,4.404
1393,3.625
141,10.202
1425,5.122
1432,3.361
1465,4.535
151,9.386
152,4.879
155,13.928
156,22.091
1583,3.667
16,8.767
162,4.216
1632,5.28
1654,6.543
1678,6.858
171,9.016
1726,4.009
1740,5.839
1776,5.824
1909,7.154
1912,6.942
1937,7.114
196,14.812
1979,4.964
1988,3.196
2024,6.611
2028,3.599
2088,4.171
2115,5.594
2133,3.924
218,3.982
2203,4.188
2222,5.129
2254,3.53
2275,4.354
2277,4.226
2333,4.95
2350,3.29
2360,2.982
2399,3.37
24,14.804
2404,4.537
2421,4.088
247,16.673
2555,3.204
2568,3.75
2573,4.743
2587,2.94
265,13.095
2704,3.658
2751,3.452
2771,2.548
278,7.934
280,7.783
282,5.568
2871,3.627
3018,2.939
303,8.074
3086,3.246
312,9.408
336,6.71
354,12.134
372,9.217
402,5.614
410,12.292
411,10.766
433,9.393
435,5.148
451,4.299
48,12.197
520,5.805
546,8.752
564,5.001
588,6.596
594,5.452
615,3.722
639,4.059
649,10.267
656,7.34
670,3.059
674,4.876
680,8.387
692,3.98
705,8.277
715,5.267
728,4.948
748,3.053
772,15.23
805,10.474
824,9.151
851,2.689
880,8.967
883,5.389
901,3.771
910,8.689
950,3.097
952,6.84
954,7.237
96,9.25
964,11.059
972,7.175
999,11.099
124,22.956
140,14.655
182,22.621
308,9.565
609,6.66
808,5.721
17,1.118
326,2.32
18,1.549
1216,1.18
19,1.155
2078,2.439
51,4.155
20,2.461
199,4.376
21,1.54
3042,1.386
329,13.156
1234,2.037
422,2.509
22,1.579
2139,1.546
706,3.265
76,4.253
23,3.059
1474,1.17
2673,1.18
339,1.479
87,11.56
1214,4.659
1232,6.081
142,15.265
1555,2.637
175,26.351
2155,2.16
2295,5.139
250,10.258
276,9.182
2953,2.022
304,19.591
38,12.464
406,6.89
455,4.906
463,3.826
510,4.082
544,7.991
573,4.103
613,5.092
624,3.667
720,11.107
838,4.096
875,3.305
924,2.713
97,5.983
25,1.523
26,1.14
2702,1.079
27,1.062
28,1.069
29,2.003
1105,3.334
1159,2.674
1491,1.626
30,1.74
1383,1.657
1616,1.904
1911,1.632
2803,1.433
31,1.423
1236,1.083
1367,2.292
1940,1.569
32,1.353
172,1.136
3049,1.099
1224,1.556
34,19.069
1004,3.001
1086,7.156
1138,5.403
115,5.528
1217,7.604
