Node,SIR
1,20.998
1010,8.597
1023,6.294
1085,3.857
1156,10.652
1173,4.223
1189,13.264
1333,7.92
1404,8.625
1415,11.899
1456,2.959
1457,2.907
1489,5.836
1667,14.116
183,3.341
2,12.248
2053,2.589
2067,2.466
2080,2.977
2081,7.525
2300,3.544
2326,3.08
2499,3.18
2663,2.354
2738,2.428
2915,3.036
306,21.167
321,3.025
33,3.459
331,14.444
37,19.355
40,21.408
428,18.842
593,6.9
687,5.447
7,6.997
724,9.367
749,5.313
841,3.822
852,12.27
872,7.454
918,11.569
927,3.858
930,13.922
947,12.705
962,2.607
103,3.776
1417,4.984
1777,2.338
2072,8.791
2171,8.044
2241,2.094
268,7.145
2681,1.857
307,6.571
363,14.295
527,13.474
604,10.572
84,7.752
885,3.125
3,2.633
1160,1.916
1329,1.466
1872,1.254
2259,2.37
4,1.302
417,2.597
574,1.272
756,3.796
879,3.114
965,7.633
5,2.678
6,6.202
9,14.309
1120,6.424
1493,4.205
201,5.571
817,23.536
823,2.18
846,7.321
888,12.361
1944,1.627
212,8.932
777,8.983
8,2.476
1076,5.289
1089,7.898
1104,7.392
1245,3.97
1291,8.594
1334,3.954
1359,6.243
1424,4.049
1434,2.476
1609,3.019
197,8.058
2089,4.734
2191,6.848
2214,2.999
2597,3.413
2633,2.719
558,3.846
889,32.993
938,5.28
10,5.935
11,1.372
12,4.417
127,16.569
2740,1.949
505,5.271
631,27.997
798,2.988
82,4.793
188,10.322
796,18.614
13,2.39
1026,2.887
14,3.933
2407,1.813
450,1.267
592,7.715
684,2.084
110,11.163
1384,3.153
1684,1.916
1808,1.776
2083,5.877
929,11.17
15,62.989
1005,7.154
1018,18.593
1040,20.644
1056,11.649
1057,23.739
106,8.341
1067,13.567
107,26.039
1100,22.913
1129,5.584
1136,11.024
1141,5.932
1145,7.621
1152,23.939
1169,17.259
1211,9.988
1219,5.91
122,42.764
1243,6.332
1272,5.345
1277,23.26
1343,9.223
1350,16.424
1372,10.203
1393,4.893
141,21.956
1425,11.07
1432,5.483
1465,7.266
151,21.18
152,11.635
155,30.975
156,49.76
1583,6.249
16,17.585
162,12.686
1632,12.854
1654,13.75
1678,14.013
171,21.873
1726,8.089
1740,11.882
1776,9.73
1909,14.667
1912,12.891
1937,17.346
196,33.41
1979,8.543
1988,7.432
2024,14.367
2028,8.009
2088,6.873
2115,12.295
2133,6.979
218,5.528
2203,10.26
2222,10.099
2254,8.233
2275,9.571
