Node,SIR
1,16.233
1010,6.489
1023,3.154
1085,2.575
1156,7.255
1173,2.857
1189,7.994
1333,5.296
1404,5.383
1415,8.471
1456,2.093
1457,2.068
1489,2.803
1667,8.48
183,2.37
2,8.147
2053,1.86
2067,2.138
2080,2.264
2081,6.619
2300,2.328
2326,2.581
2499,3.167
2663,2.533
2738,2.145
2915,2.4
306,13.382
321,2.159
33,2.505
331,7.354
37,12.674
40,13.392
428,12.614
593,6.081
687,5.223
7,5.893
724,5.933
749,3.83
841,2.631
852,7.776
872,5.882
918,7.093
927,2.544
930,8.408
947,8.588
962,2.242
103,2.365
1417,3.641
1777,1.786
2072,5.436
2171,5.498
2241,1.814
268,5.328
2681,1.973
307,4.845
363,7.355
527,10.597
604,7.376
84,5.1
885,2.775
3,2.728
1160,1.719
1329,1.4
1872,1.225
2259,1.729
4,1.176
417,2.098
574,1.176
756,2.633
879,3.162
965,5.883
5,2.027
6,3.685
9,9.444
1120,4.529
1493,3.784
201,4.139
817,17.199
823,1.961
846,4.211
888,8.261
1944,1.169
212,5.632
777,5.106
8,1.849
1076,3.479
1089,6.269
1104,6.063
1245,2.789
1291,6.295
1334,3.308
1359,4.452
1424,2.572
1434,1.964
1609,2.156
197,6.454
2089,2.806
2191,3.997
2214,2.153
2597,2.389
2633,1.863
558,3.467
889,22.32
938,3.71
10,4.496
11,1.408
12,2.963
127,13.024
2740,1.749
505,3.369
631,19.652
798,2.394
82,3.798
188,7.484
796,12.529
13,2.239
1026,2.247
14,3.447
2407,1.474
450,1.178
592,4.684
684,1.803
110,8.442
1384,2.913
1684,1.554
1808,1.737
2083,5.133
929,6.803
15,47.858
1005,6.193
1018,10.813
1040,13.868
1056,8.91
1057,15.823
106,5.708
1067,8.029
107,15.99
1100,14.407
1129,4.927
1136,7.993
1141,4.444
1145,5.267
1152,15.073
1169,11.941
1211,6.022
1219,4.377
122,30.18
1243,4.073
1272,4.535
1277,15.559
1343,5.649
1350,10.186
1372,4.962
1393,4.53
141,15.713
1425,7.56
1432,3.963
1465,5.905
151,15.057
152,8.052
155,21.396
156,31.772
1583,5.276
16,13.317
162,6.964
1632,6.291
1654,8.117
1678,9.203
171,14.696
1726,5.81
1740,8.288
1776,6.856
1909,8.628
1912,9.231
1937,10.452
196,23.262
1979,6.478
1988,5.36
2024,9.282
2028,4.107
2088,4.812
2115,8.167
2133,5.667
218,3.919
2203,6.084
2222,8.122
2254,5.216
2275,5.457
2277,5.83
2333,7.423
2350,4.469
2360,4.305
2399,4.928
24,20.551
2404,6.02
2421,4.858
247,23.957
2555,4.515
2568,5.29
2573,7.604
2587,5.497
265,20.62
2704,4.321
2751,4.741
2771,4.141
278,10.805
280,10.623
282,7.664
2871,4.494
3018,3.967
303,12.622
3086,5.696
312,12.845
336,9.04
354,17.559
372,13.628
402,9.5
410,19.563
411,12.73
433,14.001
435,7.493
451,6.339
48,20.847
520,9.381
546,14.082
564,6.676
588,11.814
594,7.759
615,5.785
639,6.524
649,13.392
656,9.608
670,4.21
674,7.465
680,10.711
692,5.102
705,13.133
715,7.712
728,6.717
748,5.123
772,21.93
805,17.283
824,13.432
851,4.636
880,13.757
883,7.455
901,5.075
910,12.13
950,4.837
952,9.393
954,10.914
96,15.051
964,16.104
972,10.609
999,15.41
124,32.628
140,21.53
182,32.093
308,14.05
609,11.548
808,11.327
17,1.188
326,3.304
18,1.685
1216,1.203
19,1.149
2078,4.191
51,5.594
20,2.951
199,5.668
21,1.912
3042,1.807
329,20.317
1234,2.344
422,3.916
22,1.63
2139,1.823
706,4.456
76,5.561
23,4.44
1474,1.21
2673,1.273
339,1.639
87,18.358
1214,6.29
1232,8.933
142,20.067
1555,3.138
175,36.921
2155,2.759
2295,6.319
250,14.283
276,13.767
2953,3.422
304,28.779
38,18.254
406,12.308
455,7.307
463,4.516
510,5.957
544,12.472
573,5.535
613,6.691
624,6.99
720,17.078
838,6.399
875,4.658
924,4.909
97,10.479
25,1.409
26,1.16
2702,1.074
27,1.075
28,1.071
29,1.841
1105,3.7
1159,3.189
1491,1.759
30,2.207
1383,1.722
1616,2.373
1911,1.742
2803,1.865
31,1.465
1236,1.115
1367,3.204
1940,1.556
32,1.381
172,1.168
3049,1.105
1224,1.757
34,29.165
1004,4.613
1086,8.851
1138,8.668
115,7.433
1217,11.03
1290,6.095
1294,6.422
1337,10.311
1338,6.261
1341,9.64
1342,5.107
1376,7.646
1389,6.094
147,8.523
1480,7.578
1481,4.295
1505,11.885
1518,7.565
1545,3.067
1648,6.407
1661,9.483
1685,3.448
181,10.192
