Node,SIR
0,317.085
1,383.811
2,314.896
3,199.02
4,199.247
5,220.731
6,280.197
7,370.263
8,350.699
9,202.826
10,128.675
11,244.72
12,406.655
13,481.805
14,343.022
15,299.153
16,343.967
17,261.925
18,206.927
19,263.722
20,243.466
21,420.213
22,271.243
23,256.6
24,298.443
25,358.405
26,174.424
27,271.414
28,423.226
29,447.96
30,419.609
31,340.041
32,191.689
33,382.358
34,488.549
35,281.367
36,427.834
37,362.076
38,174.097
39,379.339
40,465.115
41,463.038
42,175.48
43,307.592
44,281.919
45,415.506
46,422.251
47,51.502
48,218.605
49,431.554
50,444.271
51,282.323
52,228.025
53,269.94
54,411.318
55,255.451
56,451.912
57,225.234
58,404.438
59,387.559
60,328.312
61,148.608
62,432.235
63,387.139
64,413.488
65,453.026
66,369.09
67,435.5
68,109.115
69,432.648
70,181.758
71,200.358
72,423.492
73,416.608
74,470.723
75,420.024
76,271.699
77,79.935
78,120.21
79,443.599
80,156.196
81,306.787
82,304.733
83,292.034
84,284.523
85,292.189
86,447.662
87,446.176
88,265.915
89,415.839
90,302.764
91,384.168
92,69.974
93,414.062
94,393.397
95,463.283
96,100.222
97,338.098
98,195.741
99,31.452
100,35.054
101,41.847
102,51.648
103,47.051
104,31.689
105,60.63
106,99.136
107,185.346
108,304.551
109,372.529
110,159.854
111,330.23
112,384.533
113,189.066
114,290.517
115,453.159
116,385.146
117,410.387
118,435.723
119,352.13
120,247.119
121,289.464
122,87.162
123,244.94
124,167.963
125,345.983
126,210.446
127,414.325
128,143.37
129,345.846
130,283.374
131,282.52
132,265.138
133,323.533
134,309.261
135,290.453
136,373.873
137,215.263
138,174.653
139,268.032
140,226.086
141,264.652
142,364.236
143,156.368
144,385.88
145,449.935
146,253.88
147,251.079
148,297.952
149,108.048
150,361.967
151,312.948
152,317.353
153,331.631
154,336.21
155,265.971
156,347.128
157,233.962
158,145.349
159,68.588
160,61.053
161,332.219
162,431.451
163,153.145
164,47.472
165,311.925
166,363.829
167,282.498
168,188.796
169,286.325
170,333.15
171,54.379
172,320.213
173,348.877
174,183.907
175,352.189
176,303.197
177,300.844
178,304.16
179,156.333
180,117.631
181,358.11
182,89.0
183,364.813
184,366.706
185,383.023
186,305.116
187,288.685
188,177.83
189,24.849
190,413.721
191,172.79
192,29.73
193,269.167
194,224.895
195,368.959
196,158.495
197,227.114
198,285.487
199,133.404
200,285.391
201,372.696
202,147.472
203,146.059
204,276.104
205,236.281
206,380.258
207,232.351
208,336.097
209,286.814
210,459.851
211,296.647
212,243.996
213,103.789
214,297.275
215,219.617
216,168.393
217,225.45
218,414.469
219,355.585
220,88.464
221,362.408
222,44.618
223,99.77
224,367.894
225,301.257
226,51.18
227,103.94
228,123.045
229,132.083
230,58.152
231,23.728
232,60.955
233,39.491
234,45.879
235,49.534
236,58.373
237,25.683
238,17.511
239,39.502
240,46.499
241,43.93
242,89.176
243,41.708
244,61.831
245,28.384
246,62.183
247,113.559
248,225.272
249,71.293
250,173.548
251,101.834
252,179.821
253,123.91
254,177.698
255,150.188
256,196.0
257,316.923
258,248.695
259,233.469
260,304.205
261,48.684
262,50.39
263,230.683
264,239.913
265,62.816
266,205.44
267,38.938
268,56.927
269,269.173
270,19.173
271,245.009
272,62.295
273,284.823
274,197.386
275,74.465
276,20.837
277,220.851
278,30.832
279,60.069
280,222.514
281,17.326
282,23.14
283,303.897
284,57.919
285,57.745
286,196.492
287,215.109
288,214.325
289,179.15
290,147.858
291,28.463
292,298.312
293,179.536
294,288.44
295,112.441
296,316.726
297,188.794
298,170.208
299,166.316
300,50.106
301,99.929
302,151.679
303,143.768
304,47.441
305,33.281
306,83.866
307,223.426
308,37.339
309,61.326
310,37.872
311,149.261
312,47.753
313,29.778
314,47.519
315,94.972
316,108.037
317,87.909
318,77.407
319,95.838
320,33.515
321,106.216
322,52.553
2483,179.544
3197,42.88
1311,433.545
3387,3.867
3538,10.247
3070,7.554
2347,52.493
3541,16.807
2857,29.385
2871,25.302
3392,16.798
3071,25.412
3470,20.506
3543,12.506
2998,18.067
3201,48.177
356,91.423
410,245.216
3743,41.52
3199,66.459
3744,61.211
3185,140.705
3098,127.599
3194,73.609
3203,19.93
463,149.021
1278,390.26
882,63.046
1078,30.002
2053,52.753
1550,46.122
1587,98.178
1333,163.942
2057,47.077
2058,45.152
2062,45.066
438,182.669
1534,56.192
2066,512.064
2067,37.21
2071,77.325
2271,27.49
2887,44.346
2888,45.114
2889,39.552
2896,15.394
2943,16.854
2854,52.813
849,144.301
3362,20.372
1820,114.453
1518,34.098
1668,96.128
3417,16.499
3418,23.359
3419,17.621
1502,151.141
1650,21.028
3371,20.242
1062,50.299
3420,26.067
3421,15.686
2786,31.622
3422,18.45
2774,21.261
3423,11.373
1364,208.774
1651,24.16
1521,36.577
1522,34.217
3424,23.116
2101,70.253
3425,21.538
1430,65.337
2794,19.45
3426,13.329
3427,11.023
3428,23.414
3429,37.423
2490,17.916
3430,40.14
3431,27.763
3432,21.787
3433,22.382
3434,13.176
3435,19.786
3436,16.125
3437,23.388
3438,10.537
3439,16.52
2111,455.687
732,25.881
1654,15.569
2115,62.304
3440,31.281
3348,13.881
595,104.572
3441,24.303
3442,21.707
3443,12.521
3444,16.323
3445,14.309
3446,19.489
2132,502.51
3447,19.877
3448,29.07
1996,45.156
3399,15.155
1332,499.898
1484,200.874
893,43.07
3449,18.258
3450,14.175
3239,23.687
1970,45.229
597,190.411
3451,15.645
3452,18.782
3453,21.757
3454,17.659
2779,16.67
3455,27.487
3456,16.947
3457,23.61
3458,12.033
3459,22.454
3460,21.262
3461,16.128
2158,472.58
3462,21.877
3463,25.007
3464,23.126
2329,53.38
3465,161.984
3466,41.008
3467,23.61
3468,27.798
1556,49.01
1079,24.543
3469,17.443
1400,156.291
2338,33.924
3471,26.973
3472,19.527
1903,41.202
3473,22.451
3474,36.686
1562,57.748
3475,18.045
2791,16.086
3476,10.274
3477,16.338
3478,43.474
3479,19.976
3480,21.417
3481,13.21
3482,21.622
3483,18.117
1405,519.101
1582,53.486
1406,520.227
2007,33.917
3484,16.297
3485,15.129
3486,14.158
3487,20.08
2787,21.026
3488,29.165
3489,15.508
3490,18.561
3491,25.216
3492,23.791
3493,33.362
3494,18.454
3495,17.957
3117,32.451
3496,31.661
769,34.43
3497,24.634
3498,12.329
3385,14.926
2316,25.552
3499,17.895
3500,24.523
3501,20.94
1577,86.441
3502,18.859
3503,15.423
3504,15.147
3505,20.582
3506,21.794
3507,18.349
3508,38.447
1571,58.987
3509,11.053
2206,517.968
3510,18.993
3511,19.254
3512,20.709
3513,16.263
3016,31.685
2287,50.621
3514,21.605
3515,22.525
3516,17.99
1465,48.692
3517,26.01
765,25.762
2590,18.815
3518,17.862
3519,26.506
3520,20.457
2484,266.029
2784,30.533
3521,14.66
3143,21.767
3522,18.267
3523,27.313
3524,19.648
3525,20.659
3526,19.772
2499,22.035
2276,170.224
3527,16.742
3528,20.695
2482,281.25
3191,255.887
3555,186.572
3190,321.959
3569,92.819
3196,157.848
3187,198.629
3560,137.117
985,81.773
1436,79.575
1950,14.225
1835,7.354
3765,8.752
1966,21.698
3766,9.21
3533,15.545
1596,250.519
2783,8.605
3767,11.259
3768,8.379
2322,27.15
2160,301.452
1674,11.575
3769,8.574
3770,35.453
3771,8.767
2332,32.192
2772,9.965
3772,11.07
841,21.533
3773,9.909
3774,7.096
1036,224.377
2928,8.675
3775,7.281
3776,12.187
2537,21.892
3554,116.342
3192,284.944
2439,140.52
2639,281.135
3195,235.566
3571,47.815
3557,96.971
3558,205.094
3572,54.663
3559,96.062
3268,251.88
3563,44.257
3193,114.069
393,290.215
3562,151.808
3188,219.493
3369,80.872
421,304.876
3556,11.988
3745,16.552
3746,28.588
2637,74.003
3095,79.068
456,122.141
3186,55.849
3099,20.047
2367,46.797
379,161.955
864,289.526
3305,272.373
869,294.645
658,308.85
3308,298.618
3309,290.173
