Node,SIR
0,504.329
1,571.421
2,486.119
3,354.408
4,340.226
5,350.172
6,459.002
7,567.548
8,535.365
9,358.007
10,221.479
11,404.672
12,606.408
13,691.613
14,532.492
15,478.844
16,526.894
17,434.463
18,351.18
19,447.915
20,416.3
21,633.79
22,426.041
23,412.585
24,466.712
25,557.534
26,279.339
27,444.741
28,632.209
29,655.694
30,640.418
31,520.008
32,344.453
33,578.892
34,680.788
35,451.692
36,644.432
37,576.545
38,284.748
39,591.589
40,673.717
41,677.224
42,317.124
43,478.111
44,450.148
45,617.336
46,621.942
47,95.216
48,357.572
49,627.491
50,655.063
51,442.377
52,397.337
53,415.278
54,611.67
55,444.177
56,631.584
57,384.005
58,599.724
59,581.122
60,485.168
61,275.985
62,648.212
63,611.493
64,616.046
65,642.815
66,554.932
67,658.868
68,176.652
69,639.836
70,274.907
71,310.707
72,630.674
73,636.827
74,658.168
75,649.039
76,416.59
77,127.584
78,223.872
79,648.601
80,288.422
81,524.471
82,513.203
83,442.347
84,519.002
85,504.186
86,649.692
87,659.729
88,512.887
89,622.319
90,504.566
91,572.294
92,146.241
93,613.318
94,597.03
95,660.063
96,196.279
97,510.935
98,300.902
99,60.063
100,54.946
101,88.913
102,94.682
103,90.642
104,79.624
105,120.593
106,197.682
107,307.231
108,481.713
109,595.861
110,277.698
111,533.967
112,575.185
113,297.861
114,423.855
115,654.118
116,604.455
117,619.381
118,632.61
119,531.06
120,365.052
121,458.333
122,153.41
123,393.757
124,304.008
125,533.032
126,347.129
127,639.048
128,245.857
129,561.219
130,425.423
131,470.487
132,454.456
133,484.405
134,500.85
135,451.567
136,590.334
137,349.926
138,264.328
139,431.573
140,355.021
141,419.809
142,547.789
143,250.635
144,579.112
145,655.823
146,405.287
147,419.87
148,493.386
149,185.295
150,561.883
151,464.604
152,508.874
153,521.307
154,528.269
155,442.259
156,520.106
157,388.832
158,205.625
159,131.707
160,95.402
161,526.153
162,654.879
163,268.617
164,80.257
165,479.351
166,593.163
167,468.1
168,311.149
169,451.992
170,495.906
171,88.999
172,497.996
173,512.667
174,308.06
175,551.969
176,475.638
177,464.241
178,475.374
179,288.837
180,198.504
181,540.752
182,157.884
183,544.286
184,554.826
185,603.634
186,484.922
187,467.817
188,291.2
189,40.909
190,614.478
191,319.486
192,54.388
193,486.008
194,426.981
195,604.95
196,279.559
197,395.825
198,480.821
199,265.567
200,489.208
201,591.385
202,319.792
203,248.411
204,491.43
205,408.826
206,607.949
207,409.709
208,559.608
209,460.046
210,667.063
211,455.62
212,471.945
213,198.775
214,494.493
215,388.994
216,301.761
217,395.661
