Node,SIR
1,663.245
2,622.986
3,739.221
4,510.802
428,546.293
435,384.197
436,379.908
437,531.969
438,430.834
432,800.562
458,647.707
459,629.506
460,693.366
478,496.38
523,333.561
5,341.833
6,286.11
7,366.381
8,339.573
9,260.438
3644,273.85
3680,168.287
3397,510.725
3751,251.004
3830,163.577
10,177.996
11,266.244
3454,265.011
3535,379.89
12,28.573
13,39.749
4935,31.75
4936,63.85
14,278.661
15,421.588
115,324.921
119,354.522
125,474.637
171,288.288
173,231.811
174,394.012
175,336.33
16,219.188
17,254.786
18,228.728
32,151.106
33,226.888
34,156.633
35,338.208
47,309.457
19,311.641
20,510.898
21,308.379
22,779.433
23,712.917
24,632.976
25,618.892
26,906.057
27,662.017
28,774.945
131,647.829
132,388.465
106,534.06
67,875.01
198,928.843
205,551.247
226,857.637
31,751.33
61,833.704
29,675.987
30,838.115
59,789.593
60,747.583
99,576.965
177,711.272
178,518.317
179,797.443
36,117.737
37,134.372
38,201.565
39,167.635
96,386.083
167,234.859
44,231.45
68,138.039
117,163.99
40,249.642
41,306.004
42,337.489
43,380.471
190,422.579
45,563.955
163,547.311
245,585.412
255,438.337
46,184.715
48,143.337
111,447.531
65,132.568
49,471.821
50,791.304
110,895.723
127,826.929
51,402.893
52,689.581
55,674.523
153,583.577
168,600.494
530,486.761
540,634.211
53,490.38
54,364.371
116,427.893
218,414.547
4523,409.391
56,383.532
57,544.359
58,357.159
93,568.943
95,457.23
128,401.698
222,402.08
62,508.743
71,803.65
63,111.154
64,156.561
231,262.66
66,511.416
94,706.223
126,721.396
154,527.211
166,692.079
184,638.148
185,570.96
69,662.004
70,754.25
107,599.753
210,452.642
84,701.766
189,555.775
196,600.316
72,394.729
73,405.973
74,446.032
130,571.026
77,592.819
193,322.685
75,476.535
76,477.09
235,434.469
78,319.77
79,530.042
80,743.633
81,422.208
82,679.738
83,786.541
85,610.685
91,392.427
86,414.446
87,466.234
88,395.342
89,638.943
90,605.592
134,707.988
137,543.312
139,719.251
142,752.731
143,736.2
144,597.072
101,401.384
102,374.014
103,585.493
105,650.278
