Node,SIR
1,20.8
2,19.154
3,33.734
4,14.21
428,15.388
435,9.004
436,9.206
437,12.956
438,13.652
432,37.217
458,21.974
459,20.518
460,28.77
478,13.794
523,8.051
5,15.627
6,11.982
7,16.922
8,17.921
9,11.313
3644,11.951
3680,7.152
3397,28.477
3751,11.113
3830,5.069
10,7.195
11,12.054
3454,10.792
3535,19.96
12,2.15
13,2.798
4935,2.1
4936,3.123
14,6.538
15,15.327
115,9.708
119,8.682
125,18.65
171,8.109
173,8.246
174,10.936
175,9.357
16,5.12
17,8.016
18,6.129
32,4.153
33,7.654
34,4.399
35,7.334
47,7.675
19,8.383
20,17.545
21,6.92
22,33.984
23,25.471
24,21.787
25,16.797
26,49.036
27,23.333
28,35.141
131,26.047
132,10.766
106,19.864
67,42.159
198,56.569
205,22.345
226,36.974
31,25.54
61,37.82
29,22.531
30,34.119
59,29.45
60,28.89
99,19.181
177,25.599
178,17.07
179,33.039
36,4.064
37,4.472
38,5.665
39,5.308
96,11.247
167,5.717
44,5.568
68,3.158
117,4.9
40,6.397
41,7.447
42,7.305
43,11.22
190,12.659
45,19.032
163,21.875
245,19.541
255,14.338
46,4.311
48,3.538
111,12.269
65,3.672
49,17.041
50,41.749
110,60.729
127,45.686
51,11.263
52,24.762
55,28.199
153,17.968
168,18.459
530,15.184
540,21.333
53,14.947
54,9.997
116,9.404
218,15.975
4523,12.432
56,8.013
57,12.802
58,6.671
93,18.431
95,11.13
128,9.219
222,11.173
62,14.741
71,35.208
63,3.609
64,4.124
231,5.071
66,20.941
94,26.025
126,30.165
154,18.04
166,28.107
184,24.935
185,18.556
69,23.186
70,28.538
107,19.273
210,14.937
84,29.925
189,17.394
196,20.177
72,8.513
73,11.014
74,10.729
130,16.643
77,17.829
193,7.272
75,11.766
76,12.798
235,10.665
78,8.58
79,16.375
80,31.533
81,12.17
82,25.829
83,43.147
85,24.771
91,8.672
86,13.659
87,12.994
88,10.668
89,21.698
90,21.35
134,27.818
137,19.548
139,36.654
