Node,SIR
1,9.383
2,8.862
3,15.107
4,6.242
428,6.948
435,4.331
436,4.346
437,5.517
438,5.995
432,18.984
458,9.444
459,9.93
460,13.437
478,6.156
523,3.895
5,7.659
6,5.714
7,7.392
8,8.129
9,5.844
3644,6.544
3680,3.269
3397,13.717
3751,5.774
3830,2.648
10,3.134
11,6.265
3454,5.613
3535,10.648
12,1.769
13,2.406
4935,1.817
4936,2.336
14,4.27
15,8.738
115,5.682
119,4.973
125,9.34
171,4.149
173,3.956
174,5.713
175,4.918
16,3.517
17,4.986
18,3.24
32,2.723
33,4.839
34,2.785
35,4.955
47,4.058
19,3.596
20,6.653
21,3.54
22,13.017
23,8.731
24,8.381
25,7.176
26,19.623
27,8.349
28,12.611
131,9.545
132,3.879
106,6.544
67,16.467
198,19.473
205,8.518
226,15.347
31,10.165
61,16.134
29,8.431
30,13.11
59,12.124
60,11.733
99,7.417
177,9.579
178,6.129
179,12.083
36,2.618
37,2.75
38,3.851
39,3.238
96,5.428
167,3.616
44,3.131
68,2.342
117,2.854
40,3.252
41,4.447
42,4.063
43,4.724
190,6.123
45,8.727
163,9.825
245,7.284
255,6.225
46,2.858
48,2.513
111,5.684
65,2.326
49,6.411
50,15.05
110,23.672
127,17.56
51,5.085
52,10.614
55,12.32
153,7.277
168,8.291
530,6.093
540,10.148
53,6.437
54,4.068
116,4.522
218,5.606
4523,4.728
56,4.07
57,6.265
58,4.035
93,8.278
95,5.222
128,4.632
222,4.978
62,5.281
71,14.887
63,2.379
64,2.74
231,3.556
66,6.792
94,9.787
126,12.614
154,7.23
166,9.605
184,8.357
185,8.442
69,9.372
70,10.61
107,7.173
210,5.85
84,11.48
189,6.642
196,7.136
72,4.7
73,5.15
74,5.41
130,9.767
77,7.216
193,3.434
75,5.32
76,5.93
235,4.951
78,3.379
79,7.191
80,13.666
81,4.294
82,11.0
83,19.513
85,9.47
91,3.895
86,5.426
87,5.539
88,5.265
89,9.544
90,10.213
134,11.508
137,8.104
139,15.313
142,17.064
143,17.464
144,9.47
101,4.724
102,4.66
103,7.71
105,9.088
192,10.02
236,6.215
92,5.011
227,9.862
97,6.046
98,7.046
263,2.911
211,7.829
228,9.086
100,6.768
160,7.508
237,3.732
239,2.996
104,12.895
194,11.789
248,5.534
249,5.488
250,8.096
251,13.662
159,7.388
108,5.458
188,4.225
109,9.853
169,11.253
602,34.02
611,25.742
4510,9.609
191,5.255
112,5.695
113,6.065
114,6.494
183,5.145
200,5.339
201,4.572
121,7.323
124,5.393
150,5.799
118,2.651
161,3.673
120,4.087
122,5.878
123,5.925
165,10.46
219,7.679
2567,12.783
129,5.771
212,6.539
234,4.49
133,5.606
135,5.25
136,5.583
140,8.182
141,9.777
138,6.864
145,20.237
1048,5.726
1115,4.424
1147,9.605
4896,4.74
4901,5.433
4916,6.07
1079,15.971
1096,9.685
1142,7.292
1143,8.673
1144,7.691
1145,7.463
1146,7.694
1041,18.729
1062,10.205
1148,10.723
2451,8.632
197,19.019
199,28.06
146,3.503
147,4.31
148,3.356
155,5.21
157,3.509
223,3.778
264,2.173
149,6.044
151,6.315
152,5.3
202,9.795
259,3.846
176,7.649
156,6.192
158,4.161
242,4.47
240,4.744
241,5.164
162,5.108
164,8.515
1095,5.526
262,2.892
265,2.111
170,7.407
172,2.618
244,5.329
260,4.374
535,10.31
547,4.994
180,16.175
213,7.195
214,6.704
215,7.868
216,7.252
217,14.202
181,3.324
182,3.495
186,8.248
221,4.87
187,15.208
256,2.839
257,2.496
258,2.568
232,5.912
233,4.556
220,4.006
195,8.26
1045,6.64
1117,6.551
206,7.983
207,8.561
208,25.504
247,10.366
651,31.711
964,20.465
4257,25.077
203,9.56
549,10.302
3892,8.07
204,3.748
571,26.267
209,2.9
542,15.268
4245,13.242
268,2.551
224,3.204
225,4.042
243,3.625
266,3.167
229,7.432
230,4.731
4897,4.875
267,2.637
238,2.342
252,3.12
253,3.415
246,2.951
1061,14.096
1100,7.803
